"","source","term_id","term_name","term_size","intersection_size","adj_pval"
"32","GO:BP","GO:0048388","endosomal lumen acidification",16,16,1.13000421286973e-16
"33","GO:BP","GO:0061795","Golgi lumen acidification",16,16,1.13000421286973e-16
"34","GO:BP","GO:1901566","organonitrogen compound biosynthetic process",1076,161,1.52695647678816e-16
"35","GO:BP","GO:0006520","amino acid metabolic process",253,64,3.1840328345634e-16
"36","GO:BP","GO:0070085","glycosylation",88,36,4.39612984132964e-16
"37","GO:BP","GO:0009100","glycoprotein metabolic process",99,38,6.4605085062782e-16
"38","GO:BP","GO:0008654","phospholipid biosynthetic process",131,44,6.4605085062782e-16
"39","GO:BP","GO:0055080","monoatomic cation homeostasis",166,50,6.4605085062782e-16
"40","GO:BP","GO:0006066","alcohol metabolic process",132,44,8.61521459255046e-16
"41","GO:BP","GO:0009101","glycoprotein biosynthetic process",90,36,9.30333608920039e-16
"42","GO:BP","GO:0030003","intracellular monoatomic cation homeostasis",162,49,1.06874745228091e-15
"43","GO:BP","GO:0043413","macromolecule glycosylation",87,35,1.98479520585014e-15
"44","GO:BP","GO:0006486","protein glycosylation",87,35,1.98479520585014e-15
"45","GO:BP","GO:0019725","cellular homeostasis",285,67,2.39886035021369e-15
"46","GO:BP","GO:0050801","monoatomic ion homeostasis",179,51,3.50915848095229e-15
"47","GO:BP","GO:0006873","intracellular monoatomic ion homeostasis",174,50,4.77131644872653e-15
"48","GO:BP","GO:0055082","intracellular chemical homeostasis",235,59,7.66352960395904e-15
"49","GO:BP","GO:0009247","glycolipid biosynthetic process",35,22,8.25990560926839e-15
"50","GO:BP","GO:0046488","phosphatidylinositol metabolic process",86,34,9.46199397574568e-15
"51","GO:BP","GO:0042592","homeostatic process",315,70,9.6165595875715e-15
"52","GO:BP","GO:1903509","liposaccharide metabolic process",39,23,1.17804598521193e-14
"53","GO:BP","GO:0006664","glycolipid metabolic process",39,23,1.17804598521193e-14
"54","GO:BP","GO:0048878","chemical homeostasis",266,63,1.28873941157943e-14
"55","GO:BP","GO:0055085","transmembrane transport",504,93,2.41047650547842e-14
"56","GO:BP","GO:0006505","GPI anchor metabolic process",37,22,3.94471551228447e-14
"57","GO:BP","GO:0006487","protein N-linked glycosylation",53,26,5.30536393438992e-14
"58","GO:BP","GO:0009056","catabolic process",1028,149,5.80337186905658e-14
"59","GO:BP","GO:0055086","nucleobase-containing small molecule metabolic process",235,57,1.12249370423285e-13
"60","GO:BP","GO:0019751","polyol metabolic process",39,22,1.72616159439254e-13
"61","GO:BP","GO:1901606","alpha-amino acid catabolic process",51,25,1.80810908944002e-13
"62","GO:BP","GO:0046474","glycerophospholipid biosynthetic process",96,34,3.78533446850995e-13
"63","GO:BP","GO:0072330","monocarboxylic acid biosynthetic process",53,25,5.49161325577903e-13
"64","GO:BP","GO:0016053","organic acid biosynthetic process",195,50,5.50182375359586e-13
"65","GO:BP","GO:0046394","carboxylic acid biosynthetic process",195,50,5.50182375359586e-13
"66","GO:BP","GO:0098660","inorganic ion transmembrane transport",209,52,5.94818834067377e-13
"67","GO:BP","GO:1901564","organonitrogen compound metabolic process",2171,251,6.5842919954998e-13
"68","GO:BP","GO:0098655","monoatomic cation transmembrane transport",190,49,7.67545635121514e-13
"69","GO:BP","GO:0006099","tricarboxylic acid cycle",31,19,1.38141856489585e-12
"70","GO:BP","GO:0034220","monoatomic ion transmembrane transport",207,51,1.55721169710876e-12
"71","GO:BP","GO:0045017","glycerolipid biosynthetic process",102,34,2.55789623101494e-12
"72","GO:BP","GO:0098662","inorganic cation transmembrane transport",189,48,2.55789623101494e-12
"73","GO:BP","GO:0006812","monoatomic cation transport",217,52,2.77530213899258e-12
"74","GO:BP","GO:0006661","phosphatidylinositol biosynthetic process",61,26,2.80299572083954e-12
"75","GO:BP","GO:1901605","alpha-amino acid metabolic process",183,47,2.87894769877878e-12
"76","GO:BP","GO:0009063","amino acid catabolic process",63,26,6.88645311589768e-12
"77","GO:BP","GO:0051453","regulation of intracellular pH",37,20,7.1967613597254e-12
"78","GO:BP","GO:0030641","regulation of cellular pH",37,20,7.1967613597254e-12
"79","GO:BP","GO:0006885","regulation of pH",38,20,1.39165023854361e-11
"80","GO:BP","GO:0006506","GPI anchor biosynthetic process",31,18,2.12139096547208e-11
"81","GO:BP","GO:0006081","cellular aldehyde metabolic process",39,20,2.58463605393867e-11
"82","GO:BP","GO:0072521","purine-containing compound metabolic process",160,42,2.63008080706352e-11
"83","GO:BP","GO:0007035","vacuolar acidification",29,17,7.18240289499012e-11
"84","GO:BP","GO:0051452","intracellular pH reduction",29,17,7.18240289499012e-11
"85","GO:BP","GO:0006811","monoatomic ion transport",243,53,7.63096424945067e-11
"86","GO:BP","GO:0044238","primary metabolic process",3521,351,1.03296029855482e-10
"87","GO:BP","GO:0042180","cellular ketone metabolic process",51,22,1.47863745322462e-10
"88","GO:BP","GO:0015980","energy derivation by oxidation of organic compounds",182,44,1.50138951855304e-10
"89","GO:BP","GO:1901616","organic hydroxy compound catabolic process",21,14,4.91754436384856e-10
"90","GO:BP","GO:0009313","oligosaccharide catabolic process",22,14,1.24157681342751e-09
"91","GO:BP","GO:0043605","amide catabolic process",16,12,1.58964086223111e-09
"92","GO:BP","GO:0009311","oligosaccharide metabolic process",38,18,1.77825839340271e-09
"93","GO:BP","GO:0098771","inorganic ion homeostasis",121,33,2.26894895689381e-09
"94","GO:BP","GO:0009064","glutamine family amino acid metabolic process",68,24,2.43983738727781e-09
"95","GO:BP","GO:0044248","cellular catabolic process",595,91,2.62341634018738e-09
"96","GO:BP","GO:0043648","dicarboxylic acid metabolic process",55,21,6.55641913757939e-09
"97","GO:BP","GO:0007032","endosome organization",37,17,1.04004900196915e-08
"98","GO:BP","GO:0070127","tRNA aminoacylation for mitochondrial protein translation",12,10,1.04004900196915e-08
"99","GO:BP","GO:0046352","disaccharide catabolic process",18,12,1.28613073940233e-08
"100","GO:BP","GO:0045333","cellular respiration",129,33,1.33007080223079e-08
"101","GO:BP","GO:0006490","oligosaccharide-lipid intermediate biosynthetic process",15,11,1.39312389881554e-08
"102","GO:BP","GO:0006753","nucleoside phosphate metabolic process",201,43,1.55015412100912e-08
"103","GO:BP","GO:0009060","aerobic respiration",106,29,2.66113386303888e-08
"104","GO:BP","GO:0006631","fatty acid metabolic process",70,23,2.77830384582993e-08
"105","GO:BP","GO:0009065","glutamine family amino acid catabolic process",19,12,3.05768832575562e-08
"106","GO:BP","GO:0006497","protein lipidation",49,19,3.08875801426145e-08
"107","GO:BP","GO:0042158","lipoprotein biosynthetic process",49,19,3.08875801426145e-08
"108","GO:BP","GO:0000272","polysaccharide catabolic process",23,13,4.15815877765819e-08
"109","GO:BP","GO:0042157","lipoprotein metabolic process",50,19,4.53769044294373e-08
"110","GO:BP","GO:0009117","nucleotide metabolic process",193,41,4.54678666797062e-08
"111","GO:BP","GO:0005984","disaccharide metabolic process",32,15,6.98906105432047e-08
"112","GO:BP","GO:0006089","lactate metabolic process",11,9,9.79592860761195e-08
"113","GO:BP","GO:0006749","glutathione metabolic process",21,12,1.43043623566999e-07
"114","GO:BP","GO:0072348","sulfur compound transport",25,13,1.54453350354073e-07
"115","GO:BP","GO:0030001","metal ion transport",109,28,2.14409996001257e-07
"116","GO:BP","GO:0019405","alditol catabolic process",9,8,2.14409996001257e-07
"117","GO:BP","GO:0006091","generation of precursor metabolites and energy",243,46,2.16762181049708e-07
"118","GO:BP","GO:0030148","sphingolipid biosynthetic process",44,17,2.20523752254095e-07
"119","GO:BP","GO:0019363","pyridine nucleotide biosynthetic process",18,11,2.21269857483478e-07
"120","GO:BP","GO:0006163","purine nucleotide metabolic process",145,33,2.70652052856539e-07
"121","GO:BP","GO:0072525","pyridine-containing compound biosynthetic process",31,14,3.92822467862073e-07
"122","GO:BP","GO:0006790","sulfur compound metabolic process",140,32,3.9616084780634e-07
"123","GO:BP","GO:0019674","NAD metabolic process",19,11,4.68724644765793e-07
"124","GO:BP","GO:0019400","alditol metabolic process",19,11,4.68724644765793e-07
"125","GO:BP","GO:0072524","pyridine-containing compound metabolic process",57,19,4.90926923452078e-07
"126","GO:BP","GO:0046173","polyol biosynthetic process",20,11,9.52746536942527e-07
"127","GO:BP","GO:0000023","maltose metabolic process",13,9,9.72060542282345e-07
"128","GO:BP","GO:0006665","sphingolipid metabolic process",54,18,1.11548984351404e-06
"129","GO:BP","GO:0019359","nicotinamide nucleotide biosynthetic process",17,10,1.61799526655447e-06
"130","GO:BP","GO:0009435","NAD biosynthetic process",14,9,2.47393425421386e-06
"131","GO:BP","GO:0006879","intracellular iron ion homeostasis",57,18,2.78567277094975e-06
"132","GO:BP","GO:0006633","fatty acid biosynthetic process",26,12,2.78567277094975e-06
"133","GO:BP","GO:0046174","polyol catabolic process",11,8,2.97196690112401e-06
"134","GO:BP","GO:0006144","purine nucleobase metabolic process",22,11,3.25070921718742e-06
"135","GO:BP","GO:0043039","tRNA aminoacylation",41,15,3.27779158324866e-06
"136","GO:BP","GO:0043038","amino acid activation",41,15,3.27779158324866e-06
"137","GO:BP","GO:0034354","'de novo' NAD biosynthetic process from tryptophan",6,6,3.57349440809969e-06
"138","GO:BP","GO:1901617","organic hydroxy compound biosynthetic process",103,25,3.6516959930294e-06
"139","GO:BP","GO:0009636","response to toxic substance",53,17,4.50463224577439e-06
"140","GO:BP","GO:0006575","cellular modified amino acid metabolic process",42,15,4.59893336725826e-06
"141","GO:BP","GO:0006040","amino sugar metabolic process",32,13,4.94389864983404e-06
"142","GO:BP","GO:0097237","cellular response to toxic substance",37,14,4.94389864983404e-06
"143","GO:BP","GO:0072523","purine-containing compound catabolic process",15,9,5.23158467526862e-06
"144","GO:BP","GO:0043650","dicarboxylic acid biosynthetic process",28,12,6.94496223418594e-06
"145","GO:BP","GO:0072329","monocarboxylic acid catabolic process",38,14,7.11937930566621e-06
"146","GO:BP","GO:0042537","benzene-containing compound metabolic process",12,8,7.5627312421634e-06
"147","GO:BP","GO:0006121","mitochondrial electron transport, succinate to ubiquinone",9,7,8.11606367778226e-06
"148","GO:BP","GO:0019362","pyridine nucleotide metabolic process",44,15,8.73919701629338e-06
"149","GO:BP","GO:0046164","alcohol catabolic process",16,9,1.06076555306879e-05
"150","GO:BP","GO:0046835","carbohydrate phosphorylation",16,9,1.06076555306879e-05
"151","GO:BP","GO:0044036","cell wall macromolecule metabolic process",63,18,1.29014418025463e-05
"152","GO:BP","GO:0072522","purine-containing compound biosynthetic process",104,24,1.55892113300128e-05
"153","GO:BP","GO:1901071","glucosamine-containing compound metabolic process",30,12,1.60475356065665e-05
"154","GO:BP","GO:0009068","aspartate family amino acid catabolic process",13,8,1.73590264761913e-05
"155","GO:BP","GO:0000255","allantoin metabolic process",7,6,2.05002886999369e-05
"156","GO:BP","GO:0000256","allantoin catabolic process",7,6,2.05002886999369e-05
"157","GO:BP","GO:0000041","transition metal ion transport",72,19,2.34602311992002e-05
"158","GO:BP","GO:0015851","nucleobase transport",10,7,2.34602311992002e-05
"159","GO:BP","GO:0044242","cellular lipid catabolic process",54,16,2.9141251596839e-05
"160","GO:BP","GO:0016042","lipid catabolic process",67,18,3.26894428323966e-05
"161","GO:BP","GO:0046434","organophosphate catabolic process",32,12,3.43814978725532e-05
"162","GO:BP","GO:0019348","dolichol metabolic process",14,8,3.541988766086e-05
"163","GO:BP","GO:0016093","polyprenol metabolic process",14,8,3.541988766086e-05
"164","GO:BP","GO:0046496","nicotinamide nucleotide metabolic process",43,14,3.541988766086e-05
"165","GO:BP","GO:0006536","glutamate metabolic process",18,9,3.54912002416931e-05
"166","GO:BP","GO:1903100","1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate metabolic process",5,5,3.73222305215299e-05
"167","GO:BP","GO:0006059","hexitol metabolic process",5,5,3.73222305215299e-05
"168","GO:BP","GO:0019249","lactate biosynthetic process",5,5,3.73222305215299e-05
"169","GO:BP","GO:0006418","tRNA aminoacylation for protein translation",38,13,4.16005824373807e-05
"170","GO:BP","GO:0006022","aminoglycan metabolic process",28,11,5.00461530173833e-05
"171","GO:BP","GO:0006030","chitin metabolic process",28,11,5.00461530173833e-05
"172","GO:BP","GO:0005996","monosaccharide metabolic process",83,20,5.35425642051993e-05
"173","GO:BP","GO:0006766","vitamin metabolic process",63,17,5.35987770420374e-05
"174","GO:BP","GO:0006767","water-soluble vitamin metabolic process",63,17,5.35987770420374e-05
"175","GO:BP","GO:0046185","aldehyde catabolic process",11,7,5.39871884080448e-05
"176","GO:BP","GO:0015677","copper ion import",11,7,5.39871884080448e-05
"177","GO:BP","GO:0006164","purine nucleotide biosynthetic process",98,22,6.10027572750726e-05
"178","GO:BP","GO:0046519","sphingoid metabolic process",8,6,6.66970517844709e-05
"179","GO:BP","GO:0034627","'de novo' NAD biosynthetic process",8,6,6.66970517844709e-05
"180","GO:BP","GO:0006874","intracellular calcium ion homeostasis",24,10,7.03779860745316e-05
"181","GO:BP","GO:0006720","isoprenoid metabolic process",29,11,7.04336520937746e-05
"182","GO:BP","GO:0097502","mannosylation",29,11,7.04336520937746e-05
"183","GO:BP","GO:1902600","proton transmembrane transport",107,23,7.86133936022744e-05
"184","GO:BP","GO:1990748","cellular detoxification",35,12,8.92506292751456e-05
"185","GO:BP","GO:0000032","cell wall mannoprotein biosynthetic process",20,9,9.32036810833038e-05
"186","GO:BP","GO:0006056","mannoprotein metabolic process",20,9,9.32036810833038e-05
"187","GO:BP","GO:0006057","mannoprotein biosynthetic process",20,9,9.32036810833038e-05
"188","GO:BP","GO:0031506","cell wall glycoprotein biosynthetic process",20,9,9.32036810833038e-05
"189","GO:BP","GO:0055074","calcium ion homeostasis",25,10,0.000103912833965607
"190","GO:BP","GO:0006816","calcium ion transport",16,8,0.000113652588907664
"191","GO:BP","GO:1901136","carbohydrate derivative catabolic process",31,11,0.000141999166872928
"192","GO:BP","GO:1901293","nucleoside phosphate biosynthetic process",135,26,0.00015779387522409
"193","GO:BP","GO:0034312","diol biosynthetic process",9,6,0.000171436892753809
"194","GO:BP","GO:0006488","dolichol-linked oligosaccharide biosynthetic process",9,6,0.000171436892753809
"195","GO:BP","GO:0034311","diol metabolic process",9,6,0.000171436892753809
"196","GO:BP","GO:0006048","UDP-N-acetylglucosamine biosynthetic process",6,5,0.000177569545042655
"197","GO:BP","GO:0046459","short-chain fatty acid metabolic process",6,5,0.000177569545042655
"198","GO:BP","GO:0046165","alcohol biosynthetic process",83,19,0.000177569545042655
"199","GO:BP","GO:0019563","glycerol catabolic process",6,5,0.000177569545042655
"200","GO:BP","GO:0006743","ubiquinone metabolic process",17,8,0.000186234658536477
"201","GO:BP","GO:1901663","quinone biosynthetic process",17,8,0.000186234658536477
"202","GO:BP","GO:1901661","quinone metabolic process",17,8,0.000186234658536477
"203","GO:BP","GO:0042181","ketone biosynthetic process",17,8,0.000186234658536477
"204","GO:BP","GO:0006744","ubiquinone biosynthetic process",17,8,0.000186234658536477
"205","GO:BP","GO:0098869","cellular oxidant detoxification",32,11,0.000187458600509882
"206","GO:BP","GO:1901264","carbohydrate derivative transport",50,14,0.000200451071030184
"207","GO:BP","GO:0042559","pteridine-containing compound biosynthetic process",13,7,0.000207444226238522
"208","GO:BP","GO:0009165","nucleotide biosynthetic process",133,25,0.000327541525590261
"209","GO:BP","GO:0046349","amino sugar biosynthetic process",23,9,0.000328950016072685
"210","GO:BP","GO:0042182","ketone catabolic process",10,6,0.000369741281626881
"211","GO:BP","GO:0046487","glyoxylate metabolic process",10,6,0.000369741281626881
"212","GO:BP","GO:0006003","fructose 2,6-bisphosphate metabolic process",4,4,0.000371108191939569
"213","GO:BP","GO:0015888","thiamine transport",4,4,0.000371108191939569
"214","GO:BP","GO:0006676","mannosyl diphosphorylinositol ceramide metabolic process",4,4,0.000371108191939569
"215","GO:BP","GO:0009251","glucan catabolic process",14,7,0.000371108191939569
"216","GO:BP","GO:0046874","quinolinate metabolic process",4,4,0.000371108191939569
"217","GO:BP","GO:0005976","polysaccharide metabolic process",81,18,0.000412766406101046
"218","GO:BP","GO:0009058","biosynthetic process",2730,258,0.000412766406101046
"219","GO:BP","GO:0006979","response to oxidative stress",136,25,0.000459286627093974
"220","GO:BP","GO:0046365","monosaccharide catabolic process",19,8,0.000460720206326815
"221","GO:BP","GO:0042398","cellular modified amino acid biosynthetic process",24,9,0.000460720206326815
"222","GO:BP","GO:1901565","organonitrogen compound catabolic process",450,59,0.000460720206326815
"223","GO:BP","GO:0006825","copper ion transport",19,8,0.000460720206326815
"224","GO:BP","GO:0006047","UDP-N-acetylglucosamine metabolic process",7,5,0.000500479408015492
"225","GO:BP","GO:0061727","methylglyoxal catabolic process to lactate",7,5,0.000500479408015492
"226","GO:BP","GO:0009438","methylglyoxal metabolic process",7,5,0.000500479408015492
"227","GO:BP","GO:0006530","asparagine catabolic process",7,5,0.000500479408015492
"228","GO:BP","GO:0019243","methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione",7,5,0.000500479408015492
"229","GO:BP","GO:0051596","methylglyoxal catabolic process",7,5,0.000500479408015492
"230","GO:BP","GO:0006000","fructose metabolic process",7,5,0.000500479408015492
"231","GO:BP","GO:0034599","cellular response to oxidative stress",121,23,0.000506679340371837
"232","GO:BP","GO:1901576","organic substance biosynthetic process",2716,256,0.000540419418017459
"233","GO:BP","GO:0009112","nucleobase metabolic process",42,12,0.000560057194262457
"234","GO:BP","GO:0009225","nucleotide-sugar metabolic process",15,7,0.000598262676558923
"235","GO:BP","GO:0015711","organic anion transport",139,25,0.00062267898297094
"236","GO:BP","GO:0006537","glutamate biosynthetic process",11,6,0.000667632536414245
"237","GO:BP","GO:0051180","vitamin transport",11,6,0.000667632536414245
"238","GO:BP","GO:0006491","N-glycan processing",11,6,0.000667632536414245
"239","GO:BP","GO:0019321","pentose metabolic process",11,6,0.000667632536414245
"240","GO:BP","GO:0046513","ceramide biosynthetic process",11,6,0.000667632536414245
"241","GO:BP","GO:0009110","vitamin biosynthetic process",56,14,0.000679161908494894
"242","GO:BP","GO:0042364","water-soluble vitamin biosynthetic process",56,14,0.000679161908494894
"243","GO:BP","GO:0010035","response to inorganic substance",79,17,0.000919774187695551
"244","GO:BP","GO:0044272","sulfur compound biosynthetic process",79,17,0.000919774187695551
"245","GO:BP","GO:0015695","organic cation transport",16,7,0.000947273250698144
"246","GO:BP","GO:0098754","detoxification",45,12,0.00110865915296572
"247","GO:BP","GO:0019323","pentose catabolic process",8,5,0.00114825099920187
"248","GO:BP","GO:0006195","purine nucleotide catabolic process",8,5,0.00114825099920187
"249","GO:BP","GO:0006673","inositol phosphoceramide metabolic process",8,5,0.00114825099920187
"250","GO:BP","GO:0046475","glycerophospholipid catabolic process",8,5,0.00114825099920187
"251","GO:BP","GO:0009396","folic acid-containing compound biosynthetic process",12,6,0.00117797343055582
"252","GO:BP","GO:0006528","asparagine metabolic process",12,6,0.00117797343055582
"253","GO:BP","GO:0070588","calcium ion transmembrane transport",12,6,0.00117797343055582
"254","GO:BP","GO:0009395","phospholipid catabolic process",12,6,0.00117797343055582
"255","GO:BP","GO:0032958","inositol phosphate biosynthetic process",5,4,0.00141779739012931
"256","GO:BP","GO:0046348","amino sugar catabolic process",5,4,0.00141779739012931
"257","GO:BP","GO:0046503","glycerolipid catabolic process",17,7,0.00141779739012931
"258","GO:BP","GO:1901072","glucosamine-containing compound catabolic process",5,4,0.00141779739012931
"259","GO:BP","GO:0046512","sphingosine biosynthetic process",5,4,0.00141779739012931
"260","GO:BP","GO:0006026","aminoglycan catabolic process",5,4,0.00141779739012931
"261","GO:BP","GO:0046520","sphingoid biosynthetic process",5,4,0.00141779739012931
"262","GO:BP","GO:0006670","sphingosine metabolic process",5,4,0.00141779739012931
"263","GO:BP","GO:0006032","chitin catabolic process",5,4,0.00141779739012931
"264","GO:BP","GO:0022904","respiratory electron transport chain",53,13,0.00141779739012931
"265","GO:BP","GO:0006751","glutathione catabolic process",5,4,0.00141779739012931
"266","GO:BP","GO:0006672","ceramide metabolic process",13,6,0.00195060286718961
"267","GO:BP","GO:0042558","pteridine-containing compound metabolic process",18,7,0.00210320268876507
"268","GO:BP","GO:0009226","nucleotide-sugar biosynthetic process",9,5,0.00222916400163214
"269","GO:BP","GO:0006097","glyoxylate cycle",9,5,0.00222916400163214
"270","GO:BP","GO:0010511","regulation of phosphatidylinositol biosynthetic process",9,5,0.00222916400163214
"271","GO:BP","GO:0045117","azole transmembrane transport",9,5,0.00222916400163214
"272","GO:BP","GO:0000959","mitochondrial RNA metabolic process",42,11,0.00226984929113207
"273","GO:BP","GO:0009150","purine ribonucleotide metabolic process",94,18,0.00247775150435724
"274","GO:BP","GO:0019318","hexose metabolic process",72,15,0.00300114262744004
"275","GO:BP","GO:0006038","cell wall chitin biosynthetic process",19,7,0.00301577746186366
"276","GO:BP","GO:0006071","glycerol metabolic process",14,6,0.00307228568337677
"277","GO:BP","GO:0034755","iron ion transmembrane transport",31,9,0.00344619986216977
"278","GO:BP","GO:0006826","iron ion transport",44,11,0.00344619986216977
"279","GO:BP","GO:0009066","aspartate family amino acid metabolic process",73,15,0.00344681467119945
"280","GO:BP","GO:0006062","sorbitol catabolic process",3,3,0.00345585793781267
"281","GO:BP","GO:0018958","phenol-containing compound metabolic process",3,3,0.00345585793781267
"282","GO:BP","GO:0009187","cyclic nucleotide metabolic process",3,3,0.00345585793781267
"283","GO:BP","GO:0006060","sorbitol metabolic process",3,3,0.00345585793781267
"284","GO:BP","GO:0019336","phenol-containing compound catabolic process",3,3,0.00345585793781267
"285","GO:BP","GO:0006145","purine nucleobase catabolic process",3,3,0.00345585793781267
"286","GO:BP","GO:1903088","5-amino-1-ribofuranosylimidazole-4-carboxamide transmembrane transport",3,3,0.00345585793781267
"287","GO:BP","GO:0019407","hexitol catabolic process",3,3,0.00345585793781267
"288","GO:BP","GO:0043420","anthranilate metabolic process",3,3,0.00345585793781267
"289","GO:BP","GO:0061610","glycerol to glycerone phosphate metabolic process",3,3,0.00345585793781267
"290","GO:BP","GO:0019441","tryptophan catabolic process to kynurenine",3,3,0.00345585793781267
"291","GO:BP","GO:0051791","medium-chain fatty acid metabolic process",3,3,0.00345585793781267
"292","GO:BP","GO:0072526","pyridine-containing compound catabolic process",3,3,0.00345585793781267
"293","GO:BP","GO:0019805","quinolinate biosynthetic process",3,3,0.00345585793781267
"294","GO:BP","GO:0006688","glycosphingolipid biosynthetic process",3,3,0.00345585793781267
"295","GO:BP","GO:0051792","medium-chain fatty acid biosynthetic process",3,3,0.00345585793781267
"296","GO:BP","GO:0051793","medium-chain fatty acid catabolic process",3,3,0.00345585793781267
"297","GO:BP","GO:0006102","isocitrate metabolic process",6,4,0.00347632564394898
"298","GO:BP","GO:0042732","D-xylose metabolic process",6,4,0.00347632564394898
"299","GO:BP","GO:1990481","mRNA pseudouridine synthesis",6,4,0.00347632564394898
"300","GO:BP","GO:0009102","biotin biosynthetic process",6,4,0.00347632564394898
"301","GO:BP","GO:0006805","xenobiotic metabolic process",6,4,0.00347632564394898
"302","GO:BP","GO:0006768","biotin metabolic process",6,4,0.00347632564394898
"303","GO:BP","GO:0070189","kynurenine metabolic process",6,4,0.00347632564394898
"304","GO:BP","GO:0009154","purine ribonucleotide catabolic process",6,4,0.00347632564394898
"305","GO:BP","GO:0006116","NADH oxidation",10,5,0.00370554583102082
"306","GO:BP","GO:1901073","glucosamine-containing compound biosynthetic process",20,7,0.00385181579367572
"307","GO:BP","GO:0072593","reactive oxygen species metabolic process",20,7,0.00385181579367572
"308","GO:BP","GO:0006023","aminoglycan biosynthetic process",20,7,0.00385181579367572
"309","GO:BP","GO:0006031","chitin biosynthetic process",20,7,0.00385181579367572
"310","GO:BP","GO:0006113","fermentation",15,6,0.00424412359102935
"311","GO:BP","GO:0009074","aromatic amino acid family catabolic process",15,6,0.00424412359102935
"312","GO:BP","GO:0062197","cellular response to chemical stress",160,25,0.00451788294870137
"313","GO:BP","GO:0019693","ribose phosphate metabolic process",117,20,0.00484829499136955
"314","GO:BP","GO:0009259","ribonucleotide metabolic process",110,19,0.00571782182862382
"315","GO:BP","GO:0090156","intracellular sphingolipid homeostasis",11,5,0.00611511420577169
"316","GO:BP","GO:0042436","indole-containing compound catabolic process",11,5,0.00611511420577169
"317","GO:BP","GO:0006569","tryptophan catabolic process",11,5,0.00611511420577169
"318","GO:BP","GO:0046942","carboxylic acid transport",94,17,0.00613643599807469
"319","GO:BP","GO:1901292","nucleoside phosphate catabolic process",16,6,0.00618378285593598
"320","GO:BP","GO:1901607","alpha-amino acid biosynthetic process",120,20,0.00659263093089478
"321","GO:BP","GO:0055088","lipid homeostasis",41,10,0.00663618538899824
"322","GO:BP","GO:0015849","organic acid transport",95,17,0.00685647366842871
"323","GO:BP","GO:0046686","response to cadmium ion",22,7,0.00705620904623038
"324","GO:BP","GO:0006103","2-oxoglutarate metabolic process",7,4,0.00709323099688057
"325","GO:BP","GO:0043649","dicarboxylic acid catabolic process",7,4,0.00709323099688057
"326","GO:BP","GO:0009261","ribonucleotide catabolic process",7,4,0.00709323099688057
