"","source","term_id","term_name","term_size","intersection_size","adj_pval"
"66","GO:BP","GO:0035269","protein O-linked mannosylation",12,6,1.60217710761212e-07
"67","GO:BP","GO:0008299","isoprenoid biosynthetic process",20,7,1.84831807934839e-07
"68","GO:BP","GO:0044255","cellular lipid metabolic process",342,22,2.12950754274905e-07
"69","GO:BP","GO:0045338","farnesyl diphosphate metabolic process",7,5,2.37141698154621e-07
"70","GO:BP","GO:0009130","pyrimidine nucleoside monophosphate biosynthetic process",13,6,2.72959022343761e-07
"71","GO:BP","GO:0009129","pyrimidine nucleoside monophosphate metabolic process",13,6,2.72959022343761e-07
"72","GO:BP","GO:0006796","phosphate-containing compound metabolic process",741,33,3.1462247982e-07
"73","GO:BP","GO:0072521","purine-containing compound metabolic process",160,15,3.62454171533452e-07
"74","GO:BP","GO:0034641","cellular nitrogen compound metabolic process",2316,65,4.60334402267075e-07
"75","GO:BP","GO:0006164","purine nucleotide biosynthetic process",98,12,4.73628138013134e-07
"76","GO:BP","GO:0006766","vitamin metabolic process",63,10,5.2416593711054e-07
"77","GO:BP","GO:0006767","water-soluble vitamin metabolic process",63,10,5.2416593711054e-07
"78","GO:BP","GO:0006793","phosphorus metabolic process",759,33,5.2416593711054e-07
"79","GO:BP","GO:0016114","terpenoid biosynthetic process",8,5,5.45202378029342e-07
"80","GO:BP","GO:0006629","lipid metabolic process",367,22,6.48767279302761e-07
"81","GO:BP","GO:0034030","ribonucleoside bisphosphate biosynthetic process",15,6,6.63252906837975e-07
"82","GO:BP","GO:0034033","purine nucleoside bisphosphate biosynthetic process",15,6,6.63252906837975e-07
"83","GO:BP","GO:0033866","nucleoside bisphosphate biosynthetic process",15,6,6.63252906837975e-07
"84","GO:BP","GO:0072522","purine-containing compound biosynthetic process",104,12,8.29964076849162e-07
"85","GO:BP","GO:0106074","aminoacyl-tRNA metabolism involved in translational fidelity",9,5,1.10101088548047e-06
"86","GO:BP","GO:0006207","'de novo' pyrimidine nucleobase biosynthetic process",9,5,1.10101088548047e-06
"87","GO:BP","GO:0009260","ribonucleotide biosynthetic process",87,11,1.10101088548047e-06
"88","GO:BP","GO:0019359","nicotinamide nucleotide biosynthetic process",17,6,1.50649931477013e-06
"89","GO:BP","GO:0018130","heterocycle biosynthetic process",1063,39,1.87885054366901e-06
"90","GO:BP","GO:0009110","vitamin biosynthetic process",56,9,1.91793800577343e-06
"91","GO:BP","GO:0042364","water-soluble vitamin biosynthetic process",56,9,1.91793800577343e-06
"92","GO:BP","GO:0006222","UMP biosynthetic process",10,5,1.94691935164464e-06
"93","GO:BP","GO:0009173","pyrimidine ribonucleoside monophosphate metabolic process",10,5,1.94691935164464e-06
"94","GO:BP","GO:0046049","UMP metabolic process",10,5,1.94691935164464e-06
"95","GO:BP","GO:0009263","deoxyribonucleotide biosynthetic process",10,5,1.94691935164464e-06
"96","GO:BP","GO:0009262","deoxyribonucleotide metabolic process",10,5,1.94691935164464e-06
"97","GO:BP","GO:0009174","pyrimidine ribonucleoside monophosphate biosynthetic process",10,5,1.94691935164464e-06
"98","GO:BP","GO:0046390","ribose phosphate biosynthetic process",93,11,1.96213438152452e-06
"99","GO:BP","GO:0035268","protein mannosylation",18,6,1.96247104340362e-06
"100","GO:BP","GO:0019363","pyridine nucleotide biosynthetic process",18,6,1.96247104340362e-06
"101","GO:BP","GO:0043603","amide metabolic process",657,29,2.49334411729132e-06
"102","GO:BP","GO:0019674","NAD metabolic process",19,6,2.77507425275802e-06
"103","GO:BP","GO:0019856","pyrimidine nucleobase biosynthetic process",11,5,3.31808254033776e-06
"104","GO:BP","GO:0006221","pyrimidine nucleotide biosynthetic process",21,6,5.30147432311535e-06
"105","GO:BP","GO:0006139","nucleobase-containing compound metabolic process",1913,55,5.63303186650918e-06
"106","GO:BP","GO:0046490","isopentenyl diphosphate metabolic process",6,4,6.80148864190726e-06
"107","GO:BP","GO:0006220","pyrimidine nucleotide metabolic process",22,6,6.80148864190726e-06
"108","GO:BP","GO:0006493","protein O-linked glycosylation",22,6,6.80148864190726e-06
"109","GO:BP","GO:0009240","isopentenyl diphosphate biosynthetic process",6,4,6.80148864190726e-06
"110","GO:BP","GO:0045337","farnesyl diphosphate biosynthetic process",6,4,6.80148864190726e-06
"111","GO:BP","GO:0034660","ncRNA metabolic process",541,25,7.91994701846604e-06
"112","GO:BP","GO:0071712","ER-associated misfolded protein catabolic process",14,5,1.27182343166381e-05
"113","GO:BP","GO:0009220","pyrimidine ribonucleotide biosynthetic process",15,5,1.86649413235524e-05
"114","GO:BP","GO:1900101","regulation of endoplasmic reticulum unfolded protein response",16,5,2.63332788547281e-05
"115","GO:BP","GO:0009218","pyrimidine ribonucleotide metabolic process",16,5,2.63332788547281e-05
"116","GO:BP","GO:0009298","GDP-mannose biosynthetic process",3,3,2.7660640851946e-05
"117","GO:BP","GO:0019673","GDP-mannose metabolic process",3,3,2.7660640851946e-05
"118","GO:BP","GO:0051274","beta-glucan biosynthetic process",28,6,2.95763704498463e-05
"119","GO:BP","GO:1905897","regulation of response to endoplasmic reticulum stress",17,5,3.55873252538478e-05
"120","GO:BP","GO:0097502","mannosylation",29,6,3.61898027834511e-05
"121","GO:BP","GO:0043604","amide biosynthetic process",595,25,4.10937424381413e-05
"122","GO:BP","GO:0051273","beta-glucan metabolic process",30,6,4.39125850129099e-05
"123","GO:BP","GO:0072525","pyridine-containing compound biosynthetic process",31,6,5.33012893532808e-05
"124","GO:BP","GO:0006412","translation",530,23,6.03867017767452e-05
"125","GO:BP","GO:0043413","macromolecule glycosylation",87,9,6.1744135683169e-05
"126","GO:BP","GO:0006486","protein glycosylation",87,9,6.1744135683169e-05
"127","GO:BP","GO:0070085","glycosylation",88,9,6.73232227138946e-05
"128","GO:BP","GO:0043043","peptide biosynthetic process",535,23,6.8313583625942e-05
"129","GO:BP","GO:0006206","pyrimidine nucleobase metabolic process",20,5,7.91171017652987e-05
"130","GO:BP","GO:0009101","glycoprotein biosynthetic process",90,9,7.91364983178781e-05
"131","GO:BP","GO:0009150","purine ribonucleotide metabolic process",94,9,0.00011206988648015
"132","GO:BP","GO:0006075","(1->3)-beta-D-glucan biosynthetic process",11,4,0.0001170227481645
"133","GO:BP","GO:0006518","peptide metabolic process",556,23,0.000123265222973769
"134","GO:BP","GO:0009272","fungal-type cell wall biogenesis",97,9,0.000141372897286326
"135","GO:BP","GO:0046112","nucleobase biosynthetic process",23,5,0.000157830998589637
"136","GO:BP","GO:0009100","glycoprotein metabolic process",99,9,0.000164232120640779
"137","GO:BP","GO:0009396","folic acid-containing compound biosynthetic process",12,4,0.000167017090582215
"138","GO:BP","GO:0006807","nitrogen compound metabolic process",3294,74,0.000207936259609131
"139","GO:BP","GO:0019287","isopentenyl diphosphate biosynthetic process, mevalonate pathway",5,3,0.000225721305560843
"140","GO:BP","GO:0046654","tetrahydrofolate biosynthetic process",5,3,0.000225721305560843
"141","GO:BP","GO:0042559","pteridine-containing compound biosynthetic process",13,4,0.000229848805246393
"142","GO:BP","GO:0006074","(1->3)-beta-D-glucan metabolic process",13,4,0.000229848805246393
"143","GO:BP","GO:0042546","cell wall biogenesis",104,9,0.000231758758230043
"144","GO:BP","GO:0072528","pyrimidine-containing compound biosynthetic process",41,6,0.000243711986513394
"145","GO:BP","GO:0009435","NAD biosynthetic process",14,4,0.00031120114196964
"146","GO:BP","GO:0046496","nicotinamide nucleotide metabolic process",43,6,0.000317444077213372
"147","GO:BP","GO:0019362","pyridine nucleotide metabolic process",44,6,0.000357859510121701
"148","GO:BP","GO:0009124","nucleoside monophosphate biosynthetic process",44,6,0.000357859510121701
"149","GO:BP","GO:0051788","response to misfolded protein",28,5,0.000388914202019616
"150","GO:BP","GO:0071218","cellular response to misfolded protein",28,5,0.000388914202019616
"151","GO:BP","GO:0019438","aromatic compound biosynthetic process",1051,33,0.000403838694707757
"152","GO:BP","GO:0006450","regulation of translational fidelity",30,5,0.00054231366961479
"153","GO:BP","GO:0009250","glucan biosynthetic process",49,6,0.000637931288935445
"154","GO:BP","GO:0072527","pyrimidine-containing compound metabolic process",49,6,0.000637931288935445
"155","GO:BP","GO:0006760","folic acid-containing compound metabolic process",17,4,0.000666631481975044
"156","GO:BP","GO:0099587","inorganic ion import across plasma membrane",7,3,0.00068791633758809
"157","GO:BP","GO:0098659","inorganic cation import across plasma membrane",7,3,0.00068791633758809
"158","GO:BP","GO:0042558","pteridine-containing compound metabolic process",18,4,0.000830356676538695
"159","GO:BP","GO:0000271","polysaccharide biosynthetic process",53,6,0.00096242680998778
"160","GO:BP","GO:0009123","nucleoside monophosphate metabolic process",54,6,0.001061922858859
"161","GO:BP","GO:0043648","dicarboxylic acid metabolic process",55,6,0.00116909649100878
"162","GO:BP","GO:0070592","cell wall polysaccharide biosynthetic process",20,4,0.00120090554491681
"163","GO:BP","GO:0006426","glycyl-tRNA aminoacylation",2,2,0.00120090554491681
"164","GO:BP","GO:0071578","zinc ion import across plasma membrane",2,2,0.00120090554491681
"165","GO:BP","GO:0034628","'de novo' NAD biosynthetic process from aspartate",2,2,0.00120090554491681
"166","GO:BP","GO:0010383","cell wall polysaccharide metabolic process",20,4,0.00120090554491681
"167","GO:BP","GO:0006434","seryl-tRNA aminoacylation",2,2,0.00120090554491681
"168","GO:BP","GO:0046132","pyrimidine ribonucleoside biosynthetic process",2,2,0.00120090554491681
"169","GO:BP","GO:0006438","valyl-tRNA aminoacylation",2,2,0.00120090554491681
"170","GO:BP","GO:0031505","fungal-type cell wall organization",225,12,0.00120626685121878
"171","GO:BP","GO:0030968","endoplasmic reticulum unfolded protein response",37,5,0.00133936605439805
"172","GO:BP","GO:0072524","pyridine-containing compound metabolic process",57,6,0.00133936605439805
"173","GO:BP","GO:0009226","nucleotide-sugar biosynthetic process",9,3,0.00145471585566398
"174","GO:BP","GO:0046655","folic acid metabolic process",9,3,0.00145471585566398
"175","GO:BP","GO:0034620","cellular response to unfolded protein",39,5,0.00169455007914319
"176","GO:BP","GO:0006515","protein quality control for misfolded or incompletely synthesized proteins",40,5,0.00190098565274376
"177","GO:BP","GO:0006829","zinc ion transport",10,3,0.00201884021347691
"178","GO:BP","GO:0009156","ribonucleoside monophosphate biosynthetic process",41,5,0.00211330209736413
"179","GO:BP","GO:0044036","cell wall macromolecule metabolic process",63,6,0.00221898091966322
"180","GO:BP","GO:0042398","cellular modified amino acid biosynthetic process",24,4,0.00233506826003135
"181","GO:BP","GO:0009112","nucleobase metabolic process",42,5,0.00233506826003135
"182","GO:BP","GO:0009161","ribonucleoside monophosphate metabolic process",44,5,0.00288181873194957
"183","GO:BP","GO:0044042","glucan metabolic process",67,6,0.00302510087619013
"184","GO:BP","GO:1902767","isoprenoid biosynthetic process via mevalonate",3,2,0.0032041836240078
"185","GO:BP","GO:0006432","phenylalanyl-tRNA aminoacylation",3,2,0.0032041836240078
"186","GO:BP","GO:0046452","dihydrofolate metabolic process",3,2,0.0032041836240078
"187","GO:BP","GO:0010142","farnesyl diphosphate biosynthetic process, mevalonate pathway",3,2,0.0032041836240078
"188","GO:BP","GO:0006741","NADP biosynthetic process",3,2,0.0032041836240078
"189","GO:BP","GO:0046653","tetrahydrofolate metabolic process",12,3,0.00338498959836583
"190","GO:BP","GO:0016051","carbohydrate biosynthetic process",97,7,0.00387450960767483
"191","GO:BP","GO:0071852","fungal-type cell wall organization or biogenesis",261,12,0.00408220172479044
"192","GO:BP","GO:0009152","purine ribonucleotide biosynthetic process",72,6,0.00422799839808998
"193","GO:BP","GO:0006986","response to unfolded protein",49,5,0.00447471150807166
"194","GO:BP","GO:0071555","cell wall organization",274,12,0.0060201071502241
"195","GO:BP","GO:0006424","glutamyl-tRNA aminoacylation",4,2,0.0060201071502241
"196","GO:BP","GO:0006431","methionyl-tRNA aminoacylation",4,2,0.0060201071502241
"197","GO:BP","GO:0006531","aspartate metabolic process",4,2,0.0060201071502241
"198","GO:BP","GO:0045229","external encapsulating structure organization",274,12,0.0060201071502241
"199","GO:BP","GO:0009225","nucleotide-sugar metabolic process",15,3,0.00641705556772037
"200","GO:BP","GO:0030001","metal ion transport",109,7,0.00728337131660218
"201","GO:BP","GO:0005976","polysaccharide metabolic process",81,6,0.00745789378226122
"202","GO:BP","GO:0071966","fungal-type cell wall polysaccharide metabolic process",16,3,0.00765133356575724
"203","GO:BP","GO:0051278","fungal-type cell wall polysaccharide biosynthetic process",16,3,0.00765133356575724
"204","GO:BP","GO:0006084","acetyl-CoA metabolic process",17,3,0.00913682370318972
"205","GO:BP","GO:0046131","pyrimidine ribonucleoside metabolic process",5,2,0.00958813676937369
"206","GO:BP","GO:0071554","cell wall organization or biogenesis",333,13,0.0102415416895425
"207","GO:BP","GO:0035967","cellular response to topologically incorrect protein",61,5,0.0111604008286103
"208","GO:BP","GO:0034654","nucleobase-containing compound biosynthetic process",987,27,0.0133178359979577
"209","GO:BP","GO:0046656","folic acid biosynthetic process",6,2,0.0139575355120491
"210","GO:BP","GO:0098739","import across plasma membrane",20,3,0.0143627754123894
"211","GO:BP","GO:0036503","ERAD pathway",67,5,0.0164618404637155
"212","GO:BP","GO:0006575","cellular modified amino acid metabolic process",42,4,0.0167868116938758
"213","GO:BP","GO:0006782","protoporphyrinogen IX biosynthetic process",7,2,0.0187942964875584
"214","GO:BP","GO:0046501","protoporphyrinogen IX metabolic process",7,2,0.0187942964875584
"215","GO:BP","GO:0046134","pyrimidine nucleoside biosynthetic process",7,2,0.0187942964875584
"216","GO:BP","GO:0035966","response to topologically incorrect protein",71,5,0.0206004242734354
"217","GO:BP","GO:0035383","thioester metabolic process",23,3,0.020748411770377
"218","GO:BP","GO:0006637","acyl-CoA metabolic process",23,3,0.020748411770377
"219","GO:BP","GO:0000041","transition metal ion transport",72,5,0.0215578899910244
"220","GO:BP","GO:0034627","'de novo' NAD biosynthetic process",8,2,0.0242308059428218
"221","GO:BP","GO:0008360","regulation of cell shape",25,3,0.0259631404103251
"222","GO:BP","GO:0071577","zinc ion transmembrane transport",9,2,0.0302747159751378
"223","GO:BP","GO:0006077","(1->6)-beta-D-glucan metabolic process",9,2,0.0302747159751378
"224","GO:BP","GO:0006078","(1->6)-beta-D-glucan biosynthetic process",9,2,0.0302747159751378
"225","GO:BP","GO:0030476","ascospore wall assembly",51,4,0.0311797524627154
"226","GO:BP","GO:0070590","spore wall biogenesis",51,4,0.0311797524627154
"227","GO:BP","GO:0070591","ascospore wall biogenesis",51,4,0.0311797524627154
"228","GO:BP","GO:0042244","spore wall assembly",51,4,0.0311797524627154
"229","GO:BP","GO:0071940","fungal-type cell wall assembly",52,4,0.0332184111176971
"230","GO:BP","GO:0043650","dicarboxylic acid biosynthetic process",28,3,0.0343055682723974
"231","GO:BP","GO:0070726","cell wall assembly",53,4,0.0351827310502459
"232","GO:BP","GO:0006213","pyrimidine nucleoside metabolic process",10,2,0.0361533913516906
"233","GO:BP","GO:0051180","vitamin transport",11,2,0.0433487034699302
"234","GO:BP","GO:0042455","ribonucleoside biosynthetic process",11,2,0.0433487034699302
"235","GO:BP","GO:0022604","regulation of cell morphogenesis",31,3,0.0444807334402614
"236","GO:BP","GO:1903395","regulation of secondary cell septum biogenesis",1,1,0.0481229611393761
"237","GO:BP","GO:1904947","folate import into mitochondrion",1,1,0.0481229611393761
"238","GO:BP","GO:1903222","quinolinic acid transmembrane transport",1,1,0.0481229611393761
"239","GO:BP","GO:0035998","7,8-dihydroneopterin 3'-triphosphate biosynthetic process",1,1,0.0481229611393761
"240","GO:BP","GO:0090037","positive regulation of protein kinase C signaling",1,1,0.0481229611393761
"241","GO:BP","GO:0034355","NAD salvage",1,1,0.0481229611393761
"242","GO:BP","GO:0032218","riboflavin transport",1,1,0.0481229611393761
"243","GO:BP","GO:0031388","organic acid phosphorylation",1,1,0.0481229611393761
"244","GO:BP","GO:0030003","intracellular monoatomic cation homeostasis",162,7,0.0481229611393761
"245","GO:BP","GO:0016104","triterpenoid biosynthetic process",1,1,0.0481229611393761
"246","GO:BP","GO:0015966","diadenosine tetraphosphate biosynthetic process",1,1,0.0481229611393761
"247","GO:BP","GO:0015965","diadenosine tetraphosphate metabolic process",1,1,0.0481229611393761
"248","GO:BP","GO:0015960","diadenosine polyphosphate biosynthetic process",1,1,0.0481229611393761
"249","GO:BP","GO:0015884","folic acid transport",1,1,0.0481229611393761
"250","GO:BP","GO:0098838","folate transmembrane transport",1,1,0.0481229611393761
"251","GO:BP","GO:0006747","FAD biosynthetic process",1,1,0.0481229611393761
"252","GO:BP","GO:0006425","glutaminyl-tRNA aminoacylation",1,1,0.0481229611393761
"253","GO:BP","GO:0006423","cysteinyl-tRNA aminoacylation",1,1,0.0481229611393761
"254","GO:BP","GO:0050992","dimethylallyl diphosphate biosynthetic process",1,1,0.0481229611393761
"255","GO:BP","GO:0050993","dimethylallyl diphosphate metabolic process",1,1,0.0481229611393761
"256","GO:BP","GO:0051066","dihydrobiopterin metabolic process",1,1,0.0481229611393761
"257","GO:BP","GO:0070127","tRNA aminoacylation for mitochondrial protein translation",12,2,0.0481229611393761
"258","GO:BP","GO:0070150","mitochondrial glycyl-tRNA aminoacylation",1,1,0.0481229611393761
"259","GO:BP","GO:0070158","mitochondrial seryl-tRNA aminoacylation",1,1,0.0481229611393761
"260","GO:BP","GO:0072388","flavin adenine dinucleotide biosynthetic process",1,1,0.0481229611393761
"261","GO:BP","GO:0006427","histidyl-tRNA aminoacylation",1,1,0.0481229611393761
"262","GO:BP","GO:0006722","triterpenoid metabolic process",1,1,0.0481229611393761
"263","GO:BP","GO:0080135","regulation of cellular response to stress",92,5,0.0489385002332654
"264","GO:BP","GO:0006811","monoatomic ion transport",243,9,0.0496157786085291
"265","GO:CC","GO:1990143","CoA-synthesizing protein complex",6,5,3.71413731612466e-07
"266","GO:CC","GO:0005737","cytoplasm",4437,97,3.71413731612466e-07
"267","GO:CC","GO:0031502","dolichyl-phosphate-mannose-protein mannosyltransferase complex",7,5,6.41629057641598e-07
"268","GO:CC","GO:0097582","dolichyl-phosphate-mannose-protein mannosyltransferase Pmt1p-Pmt2p dimer complex",7,5,6.41629057641598e-07
"269","GO:CC","GO:0005971","ribonucleoside-diphosphate reductase complex",4,4,1.34329475545354e-06
"270","GO:CC","GO:0000148","1,3-beta-D-glucan synthase complex",4,4,1.34329475545354e-06
"271","GO:CC","GO:0005783","endoplasmic reticulum",712,30,8.37172256237533e-06
"272","GO:CC","GO:0005789","endoplasmic reticulum membrane",414,21,3.20988819686832e-05
"273","GO:CC","GO:0098827","endoplasmic reticulum subcompartment",417,21,3.20988819686832e-05
"274","GO:CC","GO:0042175","nuclear outer membrane-endoplasmic reticulum membrane network",428,21,4.38070944310097e-05
"275","GO:CC","GO:0071513","phosphopantothenoylcysteine decarboxylase complex",3,3,4.66371072378821e-05
"276","GO:CC","GO:0017101","aminoacyl-tRNA synthetase multienzyme complex",4,3,0.000159699513171376
"277","GO:CC","GO:0031501","mannosyltransferase complex",21,5,0.000159699513171376
"278","GO:CC","GO:0031984","organelle subcompartment",482,21,0.000197719996141143
"279","GO:CC","GO:0005829","cytosol",1100,35,0.000238551463467259
"280","GO:CC","GO:0098797","plasma membrane protein complex",24,5,0.000260762986469102
"281","GO:CC","GO:0097583","dolichyl-phosphate-mannose-protein mannosyltransferase Pmt1p-Pmt3p dimer complex",2,2,0.00154019900812579
"282","GO:CC","GO:0097584","dolichyl-phosphate-mannose-protein mannosyltransferase Pmt5p-Pmt2p dimer complex",2,2,0.00154019900812579
"283","GO:CC","GO:0097585","dolichyl-phosphate-mannose-protein mannosyltransferase Pmt5p-Pmt3p dimer complex",2,2,0.00154019900812579
"284","GO:CC","GO:0005622","intracellular anatomical structure",5218,98,0.00154019900812579
"285","GO:CC","GO:0009328","phenylalanine-tRNA ligase complex",2,2,0.00154019900812579
"286","GO:CC","GO:0110165","cellular anatomical entity",5768,103,0.00396847255275292
"287","GO:CC","GO:0017102","methionyl glutamyl tRNA synthetase complex",3,2,0.00417419657185614
"288","GO:CC","GO:1990204","oxidoreductase complex",48,5,0.00514827315205599
"289","GO:CC","GO:0005886","plasma membrane",598,20,0.00619466615084794
"290","GO:CC","GO:0005741","mitochondrial outer membrane",111,7,0.00972149274849621
"291","GO:CC","GO:0031968","organelle outer membrane",119,7,0.0138988188472746
"292","GO:CC","GO:0019867","outer membrane",120,7,0.0140469255941434
"293","GO:CC","GO:0012505","endomembrane system",1146,30,0.0156979713972312
"294","GO:CC","GO:0140534","endoplasmic reticulum protein-containing complex",98,6,0.0203862844827881
"295","GO:CC","GO:1902494","catalytic complex",946,25,0.0305889979411926
"296","GO:MF","GO:0016875","ligase activity, forming carbon-oxygen bonds",37,23,4.03596670685184e-31
"297","GO:MF","GO:0004812","aminoacyl-tRNA ligase activity",37,23,4.03596670685184e-31
"298","GO:MF","GO:0003824","catalytic activity",2352,96,2.8867306917711e-30
"299","GO:MF","GO:0016874","ligase activity",129,27,1.36273362387661e-21
"300","GO:MF","GO:0140101","catalytic activity, acting on a tRNA",103,24,2.71784658005835e-20
"301","GO:MF","GO:1901265","nucleoside phosphate binding",854,51,4.23467760183519e-17
"302","GO:MF","GO:0000166","nucleotide binding",854,51,4.23467760183519e-17
"303","GO:MF","GO:0036094","small molecule binding",928,52,2.11330638166454e-16
"304","GO:MF","GO:0017076","purine nucleotide binding",782,48,2.11330638166454e-16
"305","GO:MF","GO:0032553","ribonucleotide binding",752,47,2.36395115171304e-16
"306","GO:MF","GO:0043167","ion binding",1645,68,3.9724367332989e-16
"307","GO:MF","GO:0097367","carbohydrate derivative binding",765,47,3.9724367332989e-16
"308","GO:MF","GO:0043168","anion binding",881,49,3.33482534660773e-15
"309","GO:MF","GO:0030554","adenyl nucleotide binding",682,43,6.17515207066208e-15
"310","GO:MF","GO:0035639","purine ribonucleoside triphosphate binding",728,43,6.41428712018171e-14
"311","GO:MF","GO:0032555","purine ribonucleotide binding",732,43,7.34765416899973e-14
"312","GO:MF","GO:0005524","ATP binding",629,39,3.92699985695117e-13
