"","source","term_id","term_name","term_size","intersection_size","adj_pval"
"39","GO:BP","GO:0006122","mitochondrial electron transport, ubiquinol to cytochrome c",17,12,5.29493107964513e-20
"40","GO:BP","GO:0006753","nucleoside phosphate metabolic process",201,25,8.96445201050678e-20
"41","GO:BP","GO:0072522","purine-containing compound biosynthetic process",104,20,1.59848874157576e-19
"42","GO:BP","GO:0009259","ribonucleotide metabolic process",110,20,5.12932688833212e-19
"43","GO:BP","GO:0019693","ribose phosphate metabolic process",117,20,1.83415047938515e-18
"44","GO:BP","GO:0055086","nucleobase-containing small molecule metabolic process",235,25,4.0351131035057e-18
"45","GO:BP","GO:0009165","nucleotide biosynthetic process",133,20,2.50669887121159e-17
"46","GO:BP","GO:1901293","nucleoside phosphate biosynthetic process",135,20,3.33261340868658e-17
"47","GO:BP","GO:0006096","glycolytic process",32,12,1.41323836509381e-15
"48","GO:BP","GO:0044281","small molecule metabolic process",802,37,2.27090123598595e-15
"49","GO:BP","GO:0019637","organophosphate metabolic process",410,27,2.38917914358885e-14
"50","GO:BP","GO:0006810","transport",1415,46,3.32421022445472e-14
"51","GO:BP","GO:1901135","carbohydrate derivative metabolic process",348,25,4.44559325053748e-14
"52","GO:BP","GO:0090407","organophosphate biosynthetic process",289,23,7.74285606471313e-14
"53","GO:BP","GO:0006090","pyruvate metabolic process",46,12,1.91958518030425e-13
"54","GO:BP","GO:0051234","establishment of localization",1497,46,2.88976134291482e-13
"55","GO:BP","GO:1901137","carbohydrate derivative biosynthetic process",258,21,8.73813169679504e-13
"56","GO:BP","GO:0051179","localization",1674,46,2.15088502295979e-11
"57","GO:BP","GO:0044237","cellular metabolic process",3511,65,2.35570590520789e-11
"58","GO:BP","GO:0006796","phosphate-containing compound metabolic process",741,30,1.50272069174508e-10
"59","GO:BP","GO:0016052","carbohydrate catabolic process",101,13,2.09324818628442e-10
"60","GO:BP","GO:0006793","phosphorus metabolic process",759,30,2.67757628962509e-10
"61","GO:BP","GO:0008152","metabolic process",3887,65,8.03862628818518e-09
"62","GO:BP","GO:0033108","mitochondrial respiratory chain complex assembly",51,9,1.44889295569534e-08
"63","GO:BP","GO:0007005","mitochondrion organization",311,18,1.63580600155666e-08
"64","GO:BP","GO:0009987","cellular process",4993,71,2.6278343167423e-08
"65","GO:BP","GO:0017004","cytochrome complex assembly",42,8,5.93603649355766e-08
"66","GO:BP","GO:0042776","proton motive force-driven mitochondrial ATP synthesis",10,5,1.61843153364369e-07
"67","GO:BP","GO:0006094","gluconeogenesis",33,7,2.24118506062925e-07
"68","GO:BP","GO:0019319","hexose biosynthetic process",33,7,2.24118506062925e-07
"69","GO:BP","GO:0046364","monosaccharide biosynthetic process",36,7,4.20556899377306e-07
"70","GO:BP","GO:0072524","pyridine-containing compound metabolic process",57,8,6.77874592187196e-07
"71","GO:BP","GO:0032787","monocarboxylic acid metabolic process",172,12,1.1970946853775e-06
"72","GO:BP","GO:0006098","pentose-phosphate shunt",16,5,2.44415626792694e-06
"73","GO:BP","GO:0008535","respiratory chain complex IV assembly",30,6,2.92386985115272e-06
"74","GO:BP","GO:0033617","mitochondrial cytochrome c oxidase assembly",30,6,2.92386985115272e-06
"75","GO:BP","GO:0015886","heme transport",8,4,3.88602782885804e-06
"76","GO:BP","GO:0006006","glucose metabolic process",55,7,7.84213994653189e-06
"77","GO:BP","GO:0006740","NADPH regeneration",20,5,7.84213994653189e-06
"78","GO:BP","GO:0005996","monosaccharide metabolic process",83,8,1.15985493679299e-05
"79","GO:BP","GO:0051156","glucose 6-phosphate metabolic process",23,5,1.61736594815477e-05
"80","GO:BP","GO:0046184","aldehyde biosynthetic process",11,4,1.67552087933671e-05
"81","GO:BP","GO:0046902","regulation of mitochondrial membrane permeability",4,3,1.9973125934496e-05
"82","GO:BP","GO:0090559","regulation of membrane permeability",4,3,1.9973125934496e-05
"83","GO:BP","GO:0005975","carbohydrate metabolic process",269,13,2.03858558523509e-05
"84","GO:BP","GO:0007006","mitochondrial membrane organization",65,7,2.24336644355011e-05
"85","GO:BP","GO:0006739","NADP metabolic process",27,5,3.48653821001339e-05
"86","GO:BP","GO:0019318","hexose metabolic process",72,7,4.36483557722222e-05
"87","GO:BP","GO:1990544","mitochondrial ATP transmembrane transport",5,3,4.6164558843908e-05
"88","GO:BP","GO:0140021","mitochondrial ADP transmembrane transport",5,3,4.6164558843908e-05
"89","GO:BP","GO:0015866","ADP transport",7,3,0.000157273835130308
"90","GO:BP","GO:1901678","iron coordination entity transport",20,4,0.000203044415846935
"91","GO:BP","GO:0016051","carbohydrate biosynthetic process",97,7,0.00028997156064924
"92","GO:BP","GO:0046496","nicotinamide nucleotide metabolic process",43,5,0.000335560357112731
"93","GO:BP","GO:0019362","pyridine nucleotide metabolic process",44,5,0.000371365128980309
"94","GO:BP","GO:1990547","mitochondrial phosphate ion transmembrane transport",2,2,0.000414967105081262
"95","GO:BP","GO:0042822","pyridoxal phosphate metabolic process",10,3,0.000483257965765278
"96","GO:BP","GO:0042823","pyridoxal phosphate biosynthetic process",10,3,0.000483257965765278
"97","GO:BP","GO:0042407","cristae formation",10,3,0.000483257965765278
"98","GO:BP","GO:0006839","mitochondrial transport",108,7,0.000526210485373451
"99","GO:BP","GO:0019752","carboxylic acid metabolic process",425,14,0.000526210485373451
"100","GO:BP","GO:0042819","vitamin B6 biosynthetic process",11,3,0.00063951874920143
"101","GO:BP","GO:0043436","oxoacid metabolic process",443,14,0.000795980846214622
"102","GO:BP","GO:0042816","vitamin B6 metabolic process",12,3,0.0008214025184737
"103","GO:BP","GO:0006082","organic acid metabolic process",445,14,0.0008214025184737
"104","GO:BP","GO:0072530","purine-containing compound transmembrane transport",13,3,0.00104931508829616
"105","GO:BP","GO:0019438","aromatic compound biosynthetic process",1051,23,0.00157139765721226
"106","GO:BP","GO:1901679","nucleotide transmembrane transport",15,3,0.00161245762898762
"107","GO:BP","GO:0065003","protein-containing complex assembly",661,17,0.00173564815136171
"108","GO:BP","GO:0018130","heterocycle biosynthetic process",1063,23,0.00180320062765064
"109","GO:BP","GO:1901566","organonitrogen compound biosynthetic process",1076,23,0.00213055022220868
"110","GO:BP","GO:0006081","cellular aldehyde metabolic process",39,4,0.00241303030042774
"111","GO:BP","GO:0000041","transition metal ion transport",72,5,0.00316703364554992
"112","GO:BP","GO:1901362","organic cyclic compound biosynthetic process",1111,23,0.00327220657401605
"113","GO:BP","GO:0030001","metal ion transport",109,6,0.00332279424394767
"114","GO:BP","GO:0009061","anaerobic respiration",5,2,0.00334982386191182
"115","GO:BP","GO:0006826","iron ion transport",44,4,0.00365669935024779
"116","GO:BP","GO:0008615","pyridoxine biosynthetic process",6,2,0.00490335470480656
"117","GO:BP","GO:0015867","ATP transport",24,3,0.006057891425987
"118","GO:BP","GO:0008614","pyridoxine metabolic process",8,2,0.00887175847245629
"119","GO:BP","GO:0034654","nucleobase-containing compound biosynthetic process",987,20,0.00944184861051869
"120","GO:BP","GO:0008219","cell death",59,4,0.0103089968334454
"121","GO:BP","GO:0012501","programmed cell death",59,4,0.0103089968334454
"122","GO:BP","GO:0035435","phosphate ion transmembrane transport",9,2,0.0107784159376698
"123","GO:BP","GO:0017062","respiratory chain complex III assembly",9,2,0.0107784159376698
"124","GO:BP","GO:0034551","mitochondrial respiratory chain complex III assembly",9,2,0.0107784159376698
"125","GO:BP","GO:0015868","purine ribonucleotide transport",31,3,0.0118311374327636
"126","GO:BP","GO:0072525","pyridine-containing compound biosynthetic process",31,3,0.0118311374327636
"127","GO:BP","GO:0033615","mitochondrial proton-transporting ATP synthase complex assembly",10,2,0.0128599648423954
"128","GO:BP","GO:0043461","proton-transporting ATP synthase complex assembly",10,2,0.0128599648423954
"129","GO:BP","GO:0044283","small molecule biosynthetic process",357,10,0.0128599648423954
"130","GO:BP","GO:0051503","adenine nucleotide transport",33,3,0.0137044133108897
"131","GO:BP","GO:0015865","purine nucleotide transport",34,3,0.0148007261483792
"132","GO:BP","GO:0007007","inner mitochondrial membrane organization",36,3,0.0172567149848811
"133","GO:BP","GO:0006862","nucleotide transport",39,3,0.0214189864734088
"134","GO:BP","GO:0006817","phosphate ion transport",14,2,0.0243416079948615
"135","GO:BP","GO:1904959","regulation of cytochrome-c oxidase activity",1,1,0.0250681832596883
"136","GO:BP","GO:1904734","positive regulation of electron transfer activity",1,1,0.0250681832596883
"137","GO:BP","GO:1904732","regulation of electron transfer activity",1,1,0.0250681832596883
"138","GO:BP","GO:0019682","glyceraldehyde-3-phosphate metabolic process",1,1,0.0250681832596883
"139","GO:BP","GO:0032411","positive regulation of transporter activity",1,1,0.0250681832596883
"140","GO:BP","GO:0034767","positive regulation of monoatomic ion transmembrane transport",1,1,0.0250681832596883
"141","GO:BP","GO:1902031","regulation of NADP metabolic process",1,1,0.0250681832596883
"142","GO:BP","GO:1904960","positive regulation of cytochrome-c oxidase activity",1,1,0.0250681832596883
"143","GO:BP","GO:0032414","positive regulation of ion transmembrane transporter activity",1,1,0.0250681832596883
"144","GO:BP","GO:0043456","regulation of pentose-phosphate shunt",1,1,0.0250681832596883
"145","GO:BP","GO:0046166","glyceraldehyde-3-phosphate biosynthetic process",1,1,0.0250681832596883
"146","GO:BP","GO:0032889","regulation of vacuole fusion, non-autophagic",16,2,0.0290504954916121
"147","GO:BP","GO:0034309","primary alcohol biosynthetic process",17,2,0.0322524170075577
"148","GO:BP","GO:0009228","thiamine biosynthetic process",17,2,0.0322524170075577
"149","GO:BP","GO:0042724","thiamine-containing compound biosynthetic process",18,2,0.0355506563466557
"150","GO:BP","GO:0006772","thiamine metabolic process",18,2,0.0355506563466557
"151","GO:BP","GO:1901264","carbohydrate derivative transport",50,3,0.0371691170267031
"152","GO:BP","GO:0016485","protein processing",51,3,0.0389317577808138
"153","GO:BP","GO:0042723","thiamine-containing compound metabolic process",20,2,0.0424045524707108
"154","GO:BP","GO:0072593","reactive oxygen species metabolic process",20,2,0.0424045524707108
"155","GO:BP","GO:0010155","regulation of proton transport",2,1,0.0449115915368448
"156","GO:BP","GO:0006915","apoptotic process",55,3,0.0449115915368448
"157","GO:BP","GO:1904062","regulation of monoatomic cation transmembrane transport",2,1,0.0449115915368448
"158","GO:BP","GO:1900542","regulation of purine nucleotide metabolic process",2,1,0.0449115915368448
"159","GO:BP","GO:0043270","positive regulation of monoatomic ion transport",2,1,0.0449115915368448
"160","GO:BP","GO:0070071","proton-transporting two-sector ATPase complex assembly",21,2,0.0449115915368448
"161","GO:BP","GO:0032412","regulation of monoatomic ion transmembrane transporter activity",2,1,0.0449115915368448
"162","GO:BP","GO:0042364","water-soluble vitamin biosynthetic process",56,3,0.0465038941154271
"163","GO:BP","GO:0009110","vitamin biosynthetic process",56,3,0.0465038941154271
"164","GO:CC","GO:0098800","inner mitochondrial membrane protein complex",94,38,1.9829430131926e-52
"165","GO:CC","GO:0005743","mitochondrial inner membrane",347,47,3.57878400106634e-42
"166","GO:CC","GO:0019866","organelle inner membrane",366,47,3.24723479940946e-41
"167","GO:CC","GO:0005740","mitochondrial envelope",550,52,4.73431396109552e-40
"168","GO:CC","GO:0098798","mitochondrial protein-containing complex",221,38,5.70484079743746e-37
"169","GO:CC","GO:0031966","mitochondrial membrane",505,48,3.23215158113081e-36
"170","GO:CC","GO:0070069","cytochrome complex",29,21,1.05504014883288e-35
"171","GO:CC","GO:0031967","organelle envelope",713,52,1.64418646697136e-34
"172","GO:CC","GO:0031975","envelope",713,52,1.64418646697136e-34
"173","GO:CC","GO:0070469","respirasome",44,23,1.81452292347841e-34
"174","GO:CC","GO:0005753","mitochondrial proton-transporting ATP synthase complex",18,17,6.54716181383983e-33
"175","GO:CC","GO:0045259","proton-transporting ATP synthase complex",18,17,6.54716181383983e-33
"176","GO:CC","GO:0098803","respiratory chain complex",37,21,1.60704619945851e-32
"177","GO:CC","GO:0005746","mitochondrial respirasome",39,21,7.12184779846628e-32
"178","GO:CC","GO:0005739","mitochondrion",1218,59,1.71213882960792e-31
"179","GO:CC","GO:0098796","membrane protein complex",363,38,5.24122884199488e-29
"180","GO:CC","GO:0016469","proton-transporting two-sector ATPase complex",35,17,1.01974431950299e-24
"181","GO:CC","GO:0000276","mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)",13,12,5.96712745329339e-23
"182","GO:CC","GO:0045263","proton-transporting ATP synthase complex, coupling factor F(o)",13,12,5.96712745329339e-23
"183","GO:CC","GO:0005750","mitochondrial respiratory chain complex III",11,10,5.35163189427654e-19
"184","GO:CC","GO:0045275","respiratory chain complex III",11,10,5.35163189427654e-19
"185","GO:CC","GO:1902494","catalytic complex",946,43,9.62178140177591e-19
"186","GO:CC","GO:0033177","proton-transporting two-sector ATPase complex, proton-transporting domain",22,12,2.27430655208427e-18
"187","GO:CC","GO:0005751","mitochondrial respiratory chain complex IV",17,11,4.70484959709447e-18
"188","GO:CC","GO:0045277","respiratory chain complex IV",18,11,1.15166555206612e-17
"189","GO:CC","GO:0031090","organelle membrane",1392,49,1.56717277414079e-17
"190","GO:CC","GO:1904949","ATPase complex",105,17,1.33638007155354e-15
"191","GO:CC","GO:0005758","mitochondrial intermembrane space",90,16,2.22343630125498e-15
"192","GO:CC","GO:0031970","organelle envelope lumen",95,16,5.30224736488996e-15
"193","GO:CC","GO:1902495","transmembrane transporter complex",20,10,5.82828482859819e-15
"194","GO:CC","GO:0016020","membrane",2484,58,1.01857147873503e-13
"195","GO:CC","GO:0045261","proton-transporting ATP synthase complex, catalytic core F(1)",6,6,3.65084467802523e-12
"196","GO:CC","GO:1990351","transporter complex",46,10,9.36815126801271e-11
"197","GO:CC","GO:1990204","oxidoreductase complex",48,10,1.43429464035216e-10
"198","GO:CC","GO:0000015","phosphopyruvate hydratase complex",5,5,3.22257724172087e-10
"199","GO:CC","GO:0000275","mitochondrial proton-transporting ATP synthase complex, catalytic sector F(1)",5,5,3.22257724172087e-10
"200","GO:CC","GO:0005737","cytoplasm",4437,69,1.11736958023051e-09
"201","GO:CC","GO:0033178","proton-transporting two-sector ATPase complex, catalytic domain",14,6,8.62291784001739e-09
"202","GO:CC","GO:0045265","proton-transporting ATP synthase, stator stalk",3,3,2.605460369005e-06
"203","GO:CC","GO:0045269","proton-transporting ATP synthase, central stalk",3,3,2.605460369005e-06
"204","GO:CC","GO:0000274","mitochondrial proton-transporting ATP synthase, stator stalk",3,3,2.605460369005e-06
"205","GO:CC","GO:0005756","mitochondrial proton-transporting ATP synthase, central stalk",3,3,2.605460369005e-06
"206","GO:CC","GO:0005622","intracellular anatomical structure",5218,69,3.15874983421134e-05
"207","GO:CC","GO:0043231","intracellular membrane-bounded organelle",4384,63,3.65957152992907e-05
"208","GO:CC","GO:0043227","membrane-bounded organelle",4387,63,3.69816916165492e-05
"209","GO:CC","GO:0032991","protein-containing complex",2372,43,4.44174153433304e-05
"210","GO:CC","GO:0045267","proton-transporting ATP synthase, catalytic core",2,2,0.000216644973690146
"211","GO:CC","GO:0005754","mitochondrial proton-transporting ATP synthase, catalytic core",2,2,0.000216644973690146
"212","GO:CC","GO:0043226","organelle",4671,63,0.000620364090508009
"213","GO:CC","GO:0043229","intracellular organelle",4670,63,0.000620364090508009
"214","GO:CC","GO:0005829","cytosol",1100,21,0.00881477696826277
"215","GO:CC","GO:0110165","cellular anatomical entity",5768,69,0.0105022759127688
"216","GO:CC","GO:0005811","lipid droplet",60,3,0.0455106976186716
"217","GO:MF","GO:0015078","proton transmembrane transporter activity",108,37,1.21440357941226e-47
"218","GO:MF","GO:0022890","inorganic cation transmembrane transporter activity",167,38,1.19814291708627e-41
"219","GO:MF","GO:0008324","monoatomic cation transmembrane transporter activity",169,38,1.31869123226915e-41
"220","GO:MF","GO:0015318","inorganic molecular entity transmembrane transporter activity",194,39,6.25100312792348e-41
"221","GO:MF","GO:0015075","monoatomic ion transmembrane transporter activity",184,38,2.76644245853395e-40
"222","GO:MF","GO:0022857","transmembrane transporter activity",416,43,4.11994187811668e-33
"223","GO:MF","GO:0015252","proton channel activity",18,17,1.16742669334209e-32
"224","GO:MF","GO:0046933","proton-transporting ATP synthase activity, rotational mechanism",18,17,1.16742669334209e-32
"225","GO:MF","GO:0015453","oxidoreduction-driven active transmembrane transporter activity",30,20,1.16742669334209e-32
"226","GO:MF","GO:0005215","transporter activity",464,43,2.79571030216964e-31
"227","GO:MF","GO:0009055","electron transfer activity",62,22,4.03315549142487e-28
"228","GO:MF","GO:0005261","monoatomic cation channel activity",26,17,1.42899703209045e-27
"229","GO:MF","GO:0015399","primary active transmembrane transporter activity",99,23,1.09599796531079e-24
"230","GO:MF","GO:0022804","active transmembrane transporter activity",196,28,3.22705730555757e-24
"231","GO:MF","GO:0005216","monoatomic ion channel activity",37,17,5.34589030011962e-24
"232","GO:MF","GO:0022853","active monoatomic ion transmembrane transporter activity",108,23,7.94236854537687e-24
"233","GO:MF","GO:0022803","passive transmembrane transporter activity",51,17,3.71300986465598e-21
"234","GO:MF","GO:0015267","channel activity",51,17,3.71300986465598e-21
"235","GO:MF","GO:0008121","ubiquinol-cytochrome-c reductase activity",13,10,2.1289383277441e-17
"236","GO:MF","GO:0016679","oxidoreductase activity, acting on diphenols and related substances as donors",13,10,2.1289383277441e-17
"237","GO:MF","GO:0016874","ligase activity",129,19,2.04493626867544e-16
"238","GO:MF","GO:0004129","cytochrome-c oxidase activity",16,10,5.05467360145894e-16
"239","GO:MF","GO:0016675","oxidoreductase activity, acting on a heme group of donors",16,10,5.05467360145894e-16
"240","GO:MF","GO:0003824","catalytic activity",2352,58,4.32865866463911e-15
"241","GO:MF","GO:0016491","oxidoreductase activity",355,25,4.19422890508354e-14
"242","GO:MF","GO:0004634","phosphopyruvate hydratase activity",5,5,7.05540169349452e-10
"243","GO:MF","GO:1904408","melatonin binding",10,6,1.37185697446101e-09
"244","GO:MF","GO:0004365","glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity",3,3,6.11366669320568e-06
"245","GO:MF","GO:0043891","glyceraldehyde-3-phosphate dehydrogenase (NAD(P)+) (phosphorylating) activity",3,3,6.11366669320568e-06
"246","GO:MF","GO:0000287","magnesium ion binding",66,7,2.81361218286436e-05
"247","GO:MF","GO:0005471","ATP:ADP antiporter activity",5,3,5.63167739372412e-05
"248","GO:MF","GO:0016836","hydro-lyase activity",36,5,0.000167042992374812
"249","GO:MF","GO:0005347","ATP transmembrane transporter activity",7,3,0.000182330194157646
"250","GO:MF","GO:0046872","metal ion binding",928,23,0.000245642695416683
"251","GO:MF","GO:0015217","ADP transmembrane transporter activity",8,3,0.00027294741876908
"252","GO:MF","GO:0043169","cation binding",943,23,0.000299479642977406
"253","GO:MF","GO:0030955","potassium ion binding",2,2,0.000415832399103043
"254","GO:MF","GO:0031420","alkali metal ion binding",2,2,0.000415832399103043
"255","GO:MF","GO:0033218","amide binding",72,6,0.000415832399103043
"256","GO:MF","GO:0004802","transketolase activity",2,2,0.000415832399103043
"257","GO:MF","GO:0004743","pyruvate kinase activity",2,2,0.000415832399103043
"258","GO:MF","GO:0016835","carbon-oxygen lyase activity",46,5,0.000425956767977273
"259","GO:MF","GO:0005346","purine ribonucleotide transmembrane transporter activity",10,3,0.0004687970471602
"260","GO:MF","GO:0016829","lyase activity",112,7,0.000604567088466513
"261","GO:MF","GO:0000295","adenine nucleotide transmembrane transporter activity",12,3,0.000808724708530611
"262","GO:MF","GO:0015216","purine nucleotide transmembrane transporter activity",13,3,0.00102061046078364
"263","GO:MF","GO:0003922","GMP synthase (glutamine-hydrolyzing) activity",3,2,0.00108069771109507
"264","GO:MF","GO:0015215","nucleotide transmembrane transporter activity",18,3,0.00268551502689339
"265","GO:MF","GO:0036381","pyridoxal 5'-phosphate synthase (glutamine hydrolysing) activity",6,2,0.00452229805416477
"266","GO:MF","GO:0016843","amine-lyase activity",6,2,0.00452229805416477
"267","GO:MF","GO:0046961","proton-transporting ATPase activity, rotational mechanism",22,3,0.00452229805416477
"268","GO:MF","GO:0016620","oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor",22,3,0.00452229805416477
"269","GO:MF","GO:0044769","ATPase activity, coupled to transmembrane movement of ions, rotational mechanism",22,3,0.00452229805416477
"270","GO:MF","GO:0042625","ATPase-coupled ion transmembrane transporter activity",22,3,0.00452229805416477
"271","GO:MF","GO:0016744","transketolase or transaldolase activity",6,2,0.00452229805416477
"272","GO:MF","GO:0015605","organophosphate ester transmembrane transporter activity",23,3,0.00472371585951767
"273","GO:MF","GO:0050661","NADP binding",23,3,0.00472371585951767
"274","GO:MF","GO:0005315","inorganic phosphate transmembrane transporter activity",7,2,0.00586118968826791
"275","GO:MF","GO:0005507","copper ion binding",25,3,0.00586118968826791
"276","GO:MF","GO:0020037","heme binding",27,3,0.00695646435742768
"277","GO:MF","GO:0015932","nucleobase-containing compound transmembrane transporter activity",27,3,0.00695646435742768
"278","GO:MF","GO:0046906","tetrapyrrole binding",27,3,0.00695646435742768
"279","GO:MF","GO:1901505","carbohydrate derivative transmembrane transporter activity",28,3,0.00749032078545276
"280","GO:MF","GO:0016903","oxidoreductase activity, acting on the aldehyde or oxo group of donors",28,3,0.00749032078545276
"281","GO:MF","GO:0015291","secondary active transmembrane transporter activity",97,5,0.00849500026384934
"282","GO:MF","GO:0051287","NAD binding",30,3,0.00886517056260487
"283","GO:MF","GO:0019829","ATPase-coupled monoatomic cation transmembrane transporter activity",35,3,0.0135514630665232
"284","GO:MF","GO:0015297","antiporter activity",36,3,0.0144555372898931
"285","GO:MF","GO:0140657","ATP-dependent activity",338,9,0.0203958698115259
"286","GO:MF","GO:0016840","carbon-nitrogen lyase activity",14,2,0.0203958698115259
"287","GO:MF","GO:0016884","carbon-nitrogen ligase activity, with glutamine as amido-N-donor",15,2,0.0221086911399874
"288","GO:MF","GO:0004750","D-ribulose-phosphate 3-epimerase activity",1,1,0.0221086911399874
"289","GO:MF","GO:0031924","vitamin B6 transmembrane transporter activity",1,1,0.0221086911399874
"290","GO:MF","GO:0004807","triose-phosphate isomerase activity",1,1,0.0221086911399874
"291","GO:MF","GO:0016887","ATP hydrolysis activity",239,7,0.0271231755730509
"292","GO:MF","GO:0004222","metalloendopeptidase activity",20,2,0.0376368976231606
"293","GO:MF","GO:0015114","phosphate ion transmembrane transporter activity",2,1,0.041216315335176
"294","GO:MF","GO:0008478","pyridoxal kinase activity",2,1,0.041216315335176
"295","KEGG","KEGG:00190","Oxidative phosphorylation",79,41,1.44502830933293e-48
"296","KEGG","KEGG:01100","Metabolic pathways",797,59,4.02575699758118e-25
"297","KEGG","KEGG:00010","Glycolysis / Gluconeogenesis",55,12,7.86318226061599e-08
"298","KEGG","KEGG:01200","Carbon metabolism",112,15,7.84658375895316e-07
"299","KEGG","KEGG:01230","Biosynthesis of amino acids",125,15,2.76479991869936e-06
"300","KEGG","KEGG:00680","Methane metabolism",26,6,0.000163745324866705
"301","KEGG","KEGG:00750","Vitamin B6 metabolism",13,3,0.0121062272931498
"302","TF","TF:M00713_1","Factor: TBP; motif: YNTTTATAT; match class: 1",57,7,0.000413132974021723
