"","source","term_id","term_name","term_size","intersection_size","adj_pval"
"84","GO:BP","GO:0006418","tRNA aminoacylation for protein translation",38,23,5.7395671017651e-16
"85","GO:BP","GO:1901606","alpha-amino acid catabolic process",51,26,1.53395136564108e-15
"86","GO:BP","GO:0009150","purine ribonucleotide metabolic process",94,35,1.55322710987333e-15
"87","GO:BP","GO:0016126","sterol biosynthetic process",40,23,2.76788412907693e-15
"88","GO:BP","GO:0043038","amino acid activation",41,23,5.75128011216539e-15
"89","GO:BP","GO:0043039","tRNA aminoacylation",41,23,5.75128011216539e-15
"90","GO:BP","GO:0030258","lipid modification",45,24,6.01538908631144e-15
"91","GO:BP","GO:0009056","catabolic process",1028,142,1.31589271686371e-14
"92","GO:BP","GO:0006576","biogenic amine metabolic process",28,19,1.45687900477265e-14
"93","GO:BP","GO:0009062","fatty acid catabolic process",28,19,1.45687900477265e-14
"94","GO:BP","GO:0046854","phosphatidylinositol phosphate biosynthetic process",22,17,1.45976797304878e-14
"95","GO:BP","GO:0072528","pyrimidine-containing compound biosynthetic process",41,22,8.71648873765989e-14
"96","GO:BP","GO:0009116","nucleoside metabolic process",34,20,1.41409560614204e-13
"97","GO:BP","GO:0072525","pyridine-containing compound biosynthetic process",31,19,2.31998219422383e-13
"98","GO:BP","GO:0019751","polyol metabolic process",39,21,3.2989291188746e-13
"99","GO:BP","GO:0046942","carboxylic acid transport",94,32,5.88960533101745e-13
"100","GO:BP","GO:0015849","organic acid transport",95,32,8.20654939692459e-13
"101","GO:BP","GO:0019359","nicotinamide nucleotide biosynthetic process",17,14,1.13484347622646e-12
"102","GO:BP","GO:1905039","carboxylic acid transmembrane transport",69,27,1.23531865195003e-12
"103","GO:BP","GO:0046112","nucleobase biosynthetic process",23,16,1.5299105345248e-12
"104","GO:BP","GO:1903825","organic acid transmembrane transport",70,27,1.82308749600702e-12
"105","GO:BP","GO:0006631","fatty acid metabolic process",70,27,1.82308749600702e-12
"106","GO:BP","GO:0009119","ribonucleoside metabolic process",18,14,4.4596341656005e-12
"107","GO:BP","GO:0019363","pyridine nucleotide biosynthetic process",18,14,4.4596341656005e-12
"108","GO:BP","GO:1901657","glycosyl compound metabolic process",39,20,4.4596341656005e-12
"109","GO:BP","GO:0019674","NAD metabolic process",19,14,1.56797384696354e-11
"110","GO:BP","GO:0015711","organic anion transport",139,37,2.82504245706789e-11
"111","GO:BP","GO:0009435","NAD biosynthetic process",14,12,2.92359646229602e-11
"112","GO:BP","GO:0072524","pyridine-containing compound metabolic process",57,23,3.97210680221972e-11
"113","GO:BP","GO:0006635","fatty acid beta-oxidation",17,13,4.6661371140105e-11
"114","GO:BP","GO:0015940","pantothenate biosynthetic process",10,10,6.95627849640347e-11
"115","GO:BP","GO:0015939","pantothenate metabolic process",10,10,6.95627849640347e-11
"116","GO:BP","GO:0044249","cellular biosynthetic process",2651,265,8.07026316340161e-11
"117","GO:BP","GO:0009126","purine nucleoside monophosphate metabolic process",28,16,1.17498003793372e-10
"118","GO:BP","GO:0009167","purine ribonucleoside monophosphate metabolic process",28,16,1.17498003793372e-10
"119","GO:BP","GO:0033865","nucleoside bisphosphate metabolic process",32,17,1.21169904003599e-10
"120","GO:BP","GO:0006221","pyrimidine nucleotide biosynthetic process",21,14,1.21169904003599e-10
"121","GO:BP","GO:0034032","purine nucleoside bisphosphate metabolic process",32,17,1.21169904003599e-10
"122","GO:BP","GO:0046434","organophosphate catabolic process",32,17,1.21169904003599e-10
"123","GO:BP","GO:0033875","ribonucleoside bisphosphate metabolic process",32,17,1.21169904003599e-10
"124","GO:BP","GO:0009308","amine metabolic process",41,19,1.57781963114567e-10
"125","GO:BP","GO:0009127","purine nucleoside monophosphate biosynthetic process",25,15,1.91825752305293e-10
"126","GO:BP","GO:0009168","purine ribonucleoside monophosphate biosynthetic process",25,15,1.91825752305293e-10
"127","GO:BP","GO:0006220","pyrimidine nucleotide metabolic process",22,14,2.99018878230516e-10
"128","GO:BP","GO:0006144","purine nucleobase metabolic process",22,14,2.99018878230516e-10
"129","GO:BP","GO:0009130","pyrimidine nucleoside monophosphate biosynthetic process",13,11,2.99904924146172e-10
"130","GO:BP","GO:0009129","pyrimidine nucleoside monophosphate metabolic process",13,11,2.99904924146172e-10
"131","GO:BP","GO:0043173","nucleotide salvage",16,12,4.32461719539567e-10
"132","GO:BP","GO:0034308","primary alcohol metabolic process",30,16,4.37603469634729e-10
"133","GO:BP","GO:0072330","monocarboxylic acid biosynthetic process",53,21,4.71117345894094e-10
"134","GO:BP","GO:0000955","amino acid catabolic process via Ehrlich pathway",11,10,6.00540620904395e-10
"135","GO:BP","GO:0000947","amino acid catabolic process to alcohol via Ehrlich pathway",11,10,6.00540620904395e-10
"136","GO:BP","GO:0042436","indole-containing compound catabolic process",11,10,6.00540620904395e-10
"137","GO:BP","GO:0006569","tryptophan catabolic process",11,10,6.00540620904395e-10
"138","GO:BP","GO:0006206","pyrimidine nucleobase metabolic process",20,13,1.01413385716054e-09
"139","GO:BP","GO:0043648","dicarboxylic acid metabolic process",55,21,1.03926469678859e-09
"140","GO:BP","GO:0055085","transmembrane transport",504,77,1.57740461770939e-09
"141","GO:BP","GO:0009064","glutamine family amino acid metabolic process",68,23,2.22751724664368e-09
"142","GO:BP","GO:1901616","organic hydroxy compound catabolic process",21,13,2.3829941332895e-09
"143","GO:BP","GO:0034440","lipid oxidation",21,13,2.3829941332895e-09
"144","GO:BP","GO:0019395","fatty acid oxidation",21,13,2.3829941332895e-09
"145","GO:BP","GO:1901362","organic cyclic compound biosynthetic process",1111,134,2.9694990840255e-09
"146","GO:BP","GO:0042278","purine nucleoside metabolic process",12,10,3.16133200623039e-09
"147","GO:BP","GO:0046496","nicotinamide nucleotide metabolic process",43,18,3.8289883338515e-09
"148","GO:BP","GO:0009220","pyrimidine ribonucleotide biosynthetic process",15,11,4.02685217904432e-09
"149","GO:BP","GO:0019362","pyridine nucleotide metabolic process",44,18,5.96725838088105e-09
"150","GO:BP","GO:0046049","UMP metabolic process",10,9,6.77937305470602e-09
"151","GO:BP","GO:0009173","pyrimidine ribonucleoside monophosphate metabolic process",10,9,6.77937305470602e-09
"152","GO:BP","GO:0009174","pyrimidine ribonucleoside monophosphate biosynthetic process",10,9,6.77937305470602e-09
"153","GO:BP","GO:0015936","coenzyme A metabolic process",10,9,6.77937305470602e-09
"154","GO:BP","GO:0006222","UMP biosynthetic process",10,9,6.77937305470602e-09
"155","GO:BP","GO:0009152","purine ribonucleotide biosynthetic process",72,23,7.46223424256489e-09
"156","GO:BP","GO:0042430","indole-containing compound metabolic process",19,12,8.09668152265299e-09
"157","GO:BP","GO:0006568","tryptophan metabolic process",19,12,8.09668152265299e-09
"158","GO:BP","GO:0006586","indolalkylamine metabolic process",19,12,8.09668152265299e-09
"159","GO:BP","GO:0006661","phosphatidylinositol biosynthetic process",61,21,8.68372360492385e-09
"160","GO:BP","GO:0042727","flavin-containing compound biosynthetic process",8,8,9.65120825839048e-09
"161","GO:BP","GO:0034627","'de novo' NAD biosynthetic process",8,8,9.65120825839048e-09
"162","GO:BP","GO:0006790","sulfur compound metabolic process",140,33,1.06776562750872e-08
"163","GO:BP","GO:0009218","pyrimidine ribonucleotide metabolic process",16,11,1.09354707019882e-08
"164","GO:BP","GO:0043101","purine-containing compound salvage",13,10,1.14031133057627e-08
"165","GO:BP","GO:0046488","phosphatidylinositol metabolic process",86,25,1.17171858520354e-08
"166","GO:BP","GO:0005975","carbohydrate metabolic process",269,49,1.34906360315862e-08
"167","GO:BP","GO:0046173","polyol biosynthetic process",20,12,1.77872826965221e-08
"168","GO:BP","GO:0098739","import across plasma membrane",20,12,1.77872826965221e-08
"169","GO:BP","GO:0006783","heme biosynthetic process",17,11,2.71289143380098e-08
"170","GO:BP","GO:0006779","porphyrin-containing compound biosynthetic process",17,11,2.71289143380098e-08
"171","GO:BP","GO:0009163","nucleoside biosynthetic process",17,11,2.71289143380098e-08
"172","GO:BP","GO:0034404","nucleobase-containing small molecule biosynthetic process",17,11,2.71289143380098e-08
"173","GO:BP","GO:0046148","pigment biosynthetic process",17,11,2.71289143380098e-08
"174","GO:BP","GO:0033014","tetrapyrrole biosynthetic process",17,11,2.71289143380098e-08
"175","GO:BP","GO:0046128","purine ribonucleoside metabolic process",11,9,3.06965467688483e-08
"176","GO:BP","GO:0006071","glycerol metabolic process",14,10,3.47743115334658e-08
"177","GO:BP","GO:0006638","neutral lipid metabolic process",21,12,3.68083612624016e-08
"178","GO:BP","GO:0042168","heme metabolic process",18,11,6.26827168419889e-08
"179","GO:BP","GO:0033013","tetrapyrrole metabolic process",18,11,6.26827168419889e-08
"180","GO:BP","GO:0006778","porphyrin-containing compound metabolic process",18,11,6.26827168419889e-08
"181","GO:BP","GO:0042440","pigment metabolic process",18,11,6.26827168419889e-08
"182","GO:BP","GO:0006113","fermentation",15,10,9.38190614462997e-08
"183","GO:BP","GO:0009074","aromatic amino acid family catabolic process",15,10,9.38190614462997e-08
"184","GO:BP","GO:0043174","nucleoside salvage",12,9,1.08080211394972e-07
"185","GO:BP","GO:0009396","folic acid-containing compound biosynthetic process",12,9,1.08080211394972e-07
"186","GO:BP","GO:0009113","purine nucleobase biosynthetic process",12,9,1.08080211394972e-07
"187","GO:BP","GO:0006771","riboflavin metabolic process",7,7,1.13044405490225e-07
"188","GO:BP","GO:0006782","protoporphyrinogen IX biosynthetic process",7,7,1.13044405490225e-07
"189","GO:BP","GO:0009231","riboflavin biosynthetic process",7,7,1.13044405490225e-07
"190","GO:BP","GO:0046501","protoporphyrinogen IX metabolic process",7,7,1.13044405490225e-07
"191","GO:BP","GO:0015937","coenzyme A biosynthetic process",7,7,1.13044405490225e-07
"192","GO:BP","GO:0003333","amino acid transmembrane transport",47,17,1.33109015154813e-07
"193","GO:BP","GO:0046164","alcohol catabolic process",16,10,2.21828492807018e-07
"194","GO:BP","GO:0008299","isoprenoid biosynthetic process",20,11,2.68298392256354e-07
"195","GO:BP","GO:0006639","acylglycerol metabolic process",20,11,2.68298392256354e-07
"196","GO:BP","GO:0009066","aspartate family amino acid metabolic process",73,21,2.74064669157321e-07
"197","GO:BP","GO:0009068","aspartate family amino acid catabolic process",13,9,3.06414131494451e-07
"198","GO:BP","GO:0042559","pteridine-containing compound biosynthetic process",13,9,3.06414131494451e-07
"199","GO:BP","GO:0042726","flavin-containing compound metabolic process",10,8,3.06414131494451e-07
"200","GO:BP","GO:0006213","pyrimidine nucleoside metabolic process",10,8,3.06414131494451e-07
"201","GO:BP","GO:0006760","folic acid-containing compound metabolic process",17,10,4.81340151309535e-07
"202","GO:BP","GO:0046503","glycerolipid catabolic process",17,10,4.81340151309535e-07
"203","GO:BP","GO:1901659","glycosyl compound biosynthetic process",21,11,5.0343923378033e-07
"204","GO:BP","GO:0006749","glutathione metabolic process",21,11,5.0343923378033e-07
"205","GO:BP","GO:0006865","amino acid transport",57,18,5.34209888466609e-07
"206","GO:BP","GO:0006188","IMP biosynthetic process",14,9,7.77370714785505e-07
"207","GO:BP","GO:0006595","polyamine metabolic process",8,7,7.81907922134582e-07
"208","GO:BP","GO:0009072","aromatic amino acid metabolic process",31,13,8.46302891572049e-07
"209","GO:BP","GO:0042558","pteridine-containing compound metabolic process",18,10,9.78885809017626e-07
"210","GO:BP","GO:0042455","ribonucleoside biosynthetic process",11,8,9.92352081464468e-07
"211","GO:BP","GO:0006067","ethanol metabolic process",11,8,9.92352081464468e-07
"212","GO:BP","GO:0009147","pyrimidine nucleoside triphosphate metabolic process",11,8,9.92352081464468e-07
"213","GO:BP","GO:0006665","sphingolipid metabolic process",54,17,1.27603266237881e-06
"214","GO:BP","GO:0009240","isopentenyl diphosphate biosynthetic process",6,6,1.38626158473394e-06
"215","GO:BP","GO:0046490","isopentenyl diphosphate metabolic process",6,6,1.38626158473394e-06
"216","GO:BP","GO:0034354","'de novo' NAD biosynthetic process from tryptophan",6,6,1.38626158473394e-06
"217","GO:BP","GO:0072523","purine-containing compound catabolic process",15,9,1.71831461352076e-06
"218","GO:BP","GO:0046040","IMP metabolic process",15,9,1.71831461352076e-06
"219","GO:BP","GO:0009065","glutamine family amino acid catabolic process",19,10,1.81946359318941e-06
"220","GO:BP","GO:0046470","phosphatidylcholine metabolic process",19,10,1.81946359318941e-06
"221","GO:BP","GO:0006641","triglyceride metabolic process",19,10,1.81946359318941e-06
"222","GO:BP","GO:0019400","alditol metabolic process",19,10,1.81946359318941e-06
"223","GO:BP","GO:0043650","dicarboxylic acid biosynthetic process",28,12,1.88146523272542e-06
"224","GO:BP","GO:0006081","cellular aldehyde metabolic process",39,14,2.52364969524018e-06
"225","GO:BP","GO:0046653","tetrahydrofolate metabolic process",12,8,2.61473489014371e-06
"226","GO:BP","GO:0042537","benzene-containing compound metabolic process",12,8,2.61473489014371e-06
"227","GO:BP","GO:0006720","isoprenoid metabolic process",29,12,2.94664492909699e-06
"228","GO:BP","GO:0006721","terpenoid metabolic process",9,7,2.98046281833165e-06
"229","GO:BP","GO:0046655","folic acid metabolic process",9,7,2.98046281833165e-06
"230","GO:BP","GO:1901292","nucleoside phosphate catabolic process",16,9,3.48333247202151e-06
"231","GO:BP","GO:0044272","sulfur compound biosynthetic process",79,20,5.01730445856961e-06
"232","GO:BP","GO:0006656","phosphatidylcholine biosynthetic process",17,9,6.86678532894575e-06
"233","GO:BP","GO:0008652","amino acid biosynthetic process",134,27,8.05695118729161e-06
"234","GO:BP","GO:0034656","nucleobase-containing small molecule catabolic process",7,6,8.22794404780719e-06
"235","GO:BP","GO:0009164","nucleoside catabolic process",7,6,8.22794404780719e-06
"236","GO:BP","GO:0046129","purine ribonucleoside biosynthetic process",7,6,8.22794404780719e-06
"237","GO:BP","GO:0042451","purine nucleoside biosynthetic process",7,6,8.22794404780719e-06
"238","GO:BP","GO:0045338","farnesyl diphosphate metabolic process",7,6,8.22794404780719e-06
"239","GO:BP","GO:0006166","purine ribonucleoside salvage",7,6,8.22794404780719e-06
"240","GO:BP","GO:0097237","cellular response to toxic substance",37,13,8.4271514684204e-06
"241","GO:BP","GO:0009263","deoxyribonucleotide biosynthetic process",10,7,8.77404673509912e-06
"242","GO:BP","GO:1902047","polyamine transmembrane transport",10,7,8.77404673509912e-06
"243","GO:BP","GO:0009262","deoxyribonucleotide metabolic process",10,7,8.77404673509912e-06
"244","GO:BP","GO:1901607","alpha-amino acid biosynthetic process",120,25,1.02459464302633e-05
"245","GO:BP","GO:0006541","glutamine metabolic process",27,11,1.03438501893705e-05
"246","GO:BP","GO:0030148","sphingolipid biosynthetic process",44,14,1.24567699125093e-05
"247","GO:BP","GO:0006091","generation of precursor metabolites and energy",243,39,1.52024960846039e-05
"248","GO:BP","GO:0046083","adenine metabolic process",5,5,1.62524497940153e-05
"249","GO:BP","GO:0042454","ribonucleoside catabolic process",5,5,1.62524497940153e-05
"250","GO:BP","GO:0046654","tetrahydrofolate biosynthetic process",5,5,1.62524497940153e-05
"251","GO:BP","GO:0089718","amino acid import across plasma membrane",5,5,1.62524497940153e-05
"252","GO:BP","GO:0000949","aromatic amino acid family catabolic process to alcohol via Ehrlich pathway",5,5,1.62524497940153e-05
"253","GO:BP","GO:0046131","pyrimidine ribonucleoside metabolic process",5,5,1.62524497940153e-05
"254","GO:BP","GO:0019287","isopentenyl diphosphate biosynthetic process, mevalonate pathway",5,5,1.62524497940153e-05
"255","GO:BP","GO:0033353","S-adenosylmethionine cycle",5,5,1.62524497940153e-05
"256","GO:BP","GO:0019856","pyrimidine nucleobase biosynthetic process",11,7,2.13816891381582e-05
"257","GO:BP","GO:0046174","polyol catabolic process",11,7,2.13816891381582e-05
"258","GO:BP","GO:0006643","membrane lipid metabolic process",87,20,2.31999775165881e-05
"259","GO:BP","GO:0009636","response to toxic substance",53,15,2.62662416828655e-05
"260","GO:BP","GO:1901658","glycosyl compound catabolic process",8,6,2.8062166121894e-05
"261","GO:BP","GO:0043647","inositol phosphate metabolic process",8,6,2.8062166121894e-05
"262","GO:BP","GO:0008655","pyrimidine-containing compound salvage",8,6,2.8062166121894e-05
"263","GO:BP","GO:0016114","terpenoid biosynthetic process",8,6,2.8062166121894e-05
"264","GO:BP","GO:1901360","organic cyclic compound metabolic process",2064,195,4.0113705028029e-05
"265","GO:BP","GO:0005991","trehalose metabolic process",12,7,4.66449952497151e-05
"266","GO:BP","GO:1901565","organonitrogen compound catabolic process",450,58,7.35082419719054e-05
"267","GO:BP","GO:0006189","'de novo' IMP biosynthetic process",9,6,7.68333925481632e-05
"268","GO:BP","GO:0009148","pyrimidine nucleoside triphosphate biosynthetic process",9,6,7.68333925481632e-05
"269","GO:BP","GO:0006097","glyoxylate cycle",9,6,7.68333925481632e-05
"270","GO:BP","GO:0034309","primary alcohol biosynthetic process",17,8,7.68333925481632e-05
"271","GO:BP","GO:0032261","purine nucleotide salvage",9,6,7.68333925481632e-05
"272","GO:BP","GO:0009228","thiamine biosynthetic process",17,8,7.68333925481632e-05
"273","GO:BP","GO:0006559","L-phenylalanine catabolic process",6,5,8.40614592565851e-05
"274","GO:BP","GO:0044205","'de novo' UMP biosynthetic process",6,5,8.40614592565851e-05
"275","GO:BP","GO:0045337","farnesyl diphosphate biosynthetic process",6,5,8.40614592565851e-05
"276","GO:BP","GO:1902222","erythrose 4-phosphate/phosphoenolpyruvate family amino acid catabolic process",6,5,8.40614592565851e-05
"277","GO:BP","GO:0019563","glycerol catabolic process",6,5,8.40614592565851e-05
"278","GO:BP","GO:0046656","folic acid biosynthetic process",6,5,8.40614592565851e-05
"279","GO:BP","GO:0015846","polyamine transport",13,7,8.99771210045926e-05
"280","GO:BP","GO:0046839","phospholipid dephosphorylation",18,8,0.000124703673658752
"281","GO:BP","GO:0015980","energy derivation by oxidation of organic compounds",182,30,0.000124703673658752
"282","GO:BP","GO:0006772","thiamine metabolic process",18,8,0.000124703673658752
"283","GO:BP","GO:0042724","thiamine-containing compound biosynthetic process",18,8,0.000124703673658752
"284","GO:BP","GO:0035383","thioester metabolic process",23,9,0.000126266281068099
"285","GO:BP","GO:0006637","acyl-CoA metabolic process",23,9,0.000126266281068099
"286","GO:BP","GO:0046467","membrane lipid biosynthetic process",75,17,0.00014178909854096
"287","GO:BP","GO:0015718","monocarboxylic acid transport",29,10,0.00015647435643569
"288","GO:BP","GO:1990748","cellular detoxification",35,11,0.000164565215560351
"289","GO:BP","GO:0046461","neutral lipid catabolic process",10,6,0.000166924153128433
"290","GO:BP","GO:0046487","glyoxylate metabolic process",10,6,0.000166924153128433
"291","GO:BP","GO:0043102","amino acid salvage",10,6,0.000166924153128433
"292","GO:BP","GO:0071267","L-methionine salvage",10,6,0.000166924153128433
"293","GO:BP","GO:0019284","L-methionine salvage from S-adenosylmethionine",4,4,0.000187700215528826
"294","GO:BP","GO:0006003","fructose 2,6-bisphosphate metabolic process",4,4,0.000187700215528826
"295","GO:BP","GO:0009211","pyrimidine deoxyribonucleoside triphosphate metabolic process",4,4,0.000187700215528826
"296","GO:BP","GO:0006152","purine nucleoside catabolic process",4,4,0.000187700215528826
"297","GO:BP","GO:0043096","purine nucleobase salvage",4,4,0.000187700215528826
"298","GO:BP","GO:0010138","pyrimidine ribonucleotide salvage",4,4,0.000187700215528826
"299","GO:BP","GO:0046084","adenine biosynthetic process",4,4,0.000187700215528826
"300","GO:BP","GO:0044206","UMP salvage",4,4,0.000187700215528826
"301","GO:BP","GO:0046874","quinolinate metabolic process",4,4,0.000187700215528826
"302","GO:BP","GO:0006596","polyamine biosynthetic process",4,4,0.000187700215528826
"303","GO:BP","GO:1903711","spermidine transmembrane transport",4,4,0.000187700215528826
"304","GO:BP","GO:0032262","pyrimidine nucleotide salvage",4,4,0.000187700215528826
"305","GO:BP","GO:1903710","spermine transmembrane transport",4,4,0.000187700215528826
"306","GO:BP","GO:0006530","asparagine catabolic process",7,5,0.000249596114571729
"307","GO:BP","GO:0046134","pyrimidine nucleoside biosynthetic process",7,5,0.000249596114571729
"308","GO:BP","GO:0006646","phosphatidylethanolamine biosynthetic process",7,5,0.000249596114571729
"309","GO:BP","GO:0072348","sulfur compound transport",25,9,0.000255106156691348
"310","GO:BP","GO:0018130","heterocycle biosynthetic process",1063,110,0.000255722401664542
"311","GO:BP","GO:0006835","dicarboxylic acid transport",15,7,0.000263458478283618
"312","GO:BP","GO:0034033","purine nucleoside bisphosphate biosynthetic process",15,7,0.000263458478283618
