"","source","term_id","term_name","term_size","intersection_size","adj_pval"
"46","GO:BP","GO:0009247","glycolipid biosynthetic process",35,22,6.43337645043355e-14
"47","GO:BP","GO:0044248","cellular catabolic process",595,109,9.24068589743499e-14
"48","GO:BP","GO:0006664","glycolipid metabolic process",39,23,1.00055501777427e-13
"49","GO:BP","GO:1903509","liposaccharide metabolic process",39,23,1.00055501777427e-13
"50","GO:BP","GO:1901566","organonitrogen compound biosynthetic process",1076,163,2.5308835101334e-13
"51","GO:BP","GO:0006505","GPI anchor metabolic process",37,22,3.11818208533851e-13
"52","GO:BP","GO:0006487","protein N-linked glycosylation",53,26,5.36542872209995e-13
"53","GO:BP","GO:0072330","monocarboxylic acid biosynthetic process",53,26,5.36542872209995e-13
"54","GO:BP","GO:0055080","monoatomic cation homeostasis",166,48,5.36542872209995e-13
"55","GO:BP","GO:0030003","intracellular monoatomic cation homeostasis",162,47,8.65924455919354e-13
"56","GO:BP","GO:0044242","cellular lipid catabolic process",54,26,9.18359909230258e-13
"57","GO:BP","GO:0048878","chemical homeostasis",266,63,1.08889939868006e-12
"58","GO:BP","GO:0042592","homeostatic process",315,70,1.09653175310256e-12
"59","GO:BP","GO:0006520","amino acid metabolic process",253,61,1.17578787013871e-12
"60","GO:BP","GO:0019725","cellular homeostasis",285,65,2.61537894511648e-12
"61","GO:BP","GO:0050801","monoatomic ion homeostasis",179,49,2.61537894511648e-12
"62","GO:BP","GO:0006066","alcohol metabolic process",132,41,2.99623533556651e-12
"63","GO:BP","GO:0006873","intracellular monoatomic ion homeostasis",174,48,3.31300177722042e-12
"64","GO:BP","GO:0015711","organic anion transport",139,42,4.13338592578835e-12
"65","GO:BP","GO:0055082","intracellular chemical homeostasis",235,57,6.06273355762966e-12
"66","GO:BP","GO:0046854","phosphatidylinositol phosphate biosynthetic process",22,16,1.18168454192108e-11
"67","GO:BP","GO:0006081","cellular aldehyde metabolic process",39,21,1.48007355266721e-11
"68","GO:BP","GO:0046942","carboxylic acid transport",94,33,1.65512400395508e-11
"69","GO:BP","GO:0055086","nucleobase-containing small molecule metabolic process",235,56,2.09346389171456e-11
"70","GO:BP","GO:0015849","organic acid transport",95,33,2.26764069924939e-11
"71","GO:BP","GO:0006631","fatty acid metabolic process",70,28,2.30552986151798e-11
"72","GO:BP","GO:1901564","organonitrogen compound metabolic process",2171,265,2.65617422984143e-11
"73","GO:BP","GO:0016042","lipid catabolic process",67,27,4.70602978384777e-11
"74","GO:BP","GO:0098660","inorganic ion transmembrane transport",209,51,8.54004387851929e-11
"75","GO:BP","GO:0098655","monoatomic cation transmembrane transport",190,48,9.88815552316435e-11
"76","GO:BP","GO:0006812","monoatomic cation transport",217,52,1.06765896332194e-10
"77","GO:BP","GO:0006506","GPI anchor biosynthetic process",31,18,1.1056361796006e-10
"78","GO:BP","GO:0019751","polyol metabolic process",39,20,1.55121191315003e-10
"79","GO:BP","GO:0034220","monoatomic ion transmembrane transport",207,50,1.99752627378088e-10
"80","GO:BP","GO:0016053","organic acid biosynthetic process",195,48,2.53388020821237e-10
"81","GO:BP","GO:0046394","carboxylic acid biosynthetic process",195,48,2.53388020821237e-10
"82","GO:BP","GO:0098662","inorganic cation transmembrane transport",189,47,2.82663479199556e-10
"83","GO:BP","GO:0051452","intracellular pH reduction",29,17,3.30606435757545e-10
"84","GO:BP","GO:0007035","vacuolar acidification",29,17,3.30606435757545e-10
"85","GO:BP","GO:0009064","glutamine family amino acid metabolic process",68,26,4.41482632939584e-10
"86","GO:BP","GO:0015851","nucleobase transport",10,10,5.45684989484623e-10
"87","GO:BP","GO:0006865","amino acid transport",57,23,1.78389322781194e-09
"88","GO:BP","GO:0006811","monoatomic ion transport",243,53,2.66280973427529e-09
"89","GO:BP","GO:0006672","ceramide metabolic process",13,11,2.97024273676184e-09
"90","GO:BP","GO:0044238","primary metabolic process",3521,375,3.21534759122239e-09
"91","GO:BP","GO:0072348","sulfur compound transport",25,15,3.21534759122239e-09
"92","GO:BP","GO:0009313","oligosaccharide catabolic process",22,14,4.35617752029706e-09
"93","GO:BP","GO:0030641","regulation of cellular pH",37,18,4.63077426139841e-09
"94","GO:BP","GO:0051453","regulation of intracellular pH",37,18,4.63077426139841e-09
"95","GO:BP","GO:0007032","endosome organization",37,18,4.63077426139841e-09
"96","GO:BP","GO:0043605","amide catabolic process",16,12,4.63077426139841e-09
"97","GO:BP","GO:0046513","ceramide biosynthetic process",11,10,4.86100139893761e-09
"98","GO:BP","GO:0009065","glutamine family amino acid catabolic process",19,13,4.86100139893761e-09
"99","GO:BP","GO:1901606","alpha-amino acid catabolic process",51,21,6.80679093702862e-09
"100","GO:BP","GO:0072329","monocarboxylic acid catabolic process",38,18,7.62515747792635e-09
"101","GO:BP","GO:0006885","regulation of pH",38,18,7.62515747792635e-09
"102","GO:BP","GO:0009311","oligosaccharide metabolic process",38,18,7.62515747792635e-09
"103","GO:BP","GO:1901605","alpha-amino acid metabolic process",183,43,1.2500311937451e-08
"104","GO:BP","GO:0009063","amino acid catabolic process",63,23,1.60663411382404e-08
"105","GO:BP","GO:0030148","sphingolipid biosynthetic process",44,19,1.71857112203676e-08
"106","GO:BP","GO:1905039","carboxylic acid transmembrane transport",69,24,2.11963706423957e-08
"107","GO:BP","GO:0006665","sphingolipid metabolic process",54,21,2.23368433637195e-08
"108","GO:BP","GO:0098771","inorganic ion homeostasis",121,33,2.26158393957298e-08
"109","GO:BP","GO:0006790","sulfur compound metabolic process",140,36,2.28811030337034e-08
"110","GO:BP","GO:0070127","tRNA aminoacylation for mitochondrial protein translation",12,10,2.39800071196799e-08
"111","GO:BP","GO:1903825","organic acid transmembrane transport",70,24,2.83519665286353e-08
"112","GO:BP","GO:0046352","disaccharide catabolic process",18,12,3.43735448300994e-08
"113","GO:BP","GO:0006490","oligosaccharide-lipid intermediate biosynthetic process",15,11,3.48319412093017e-08
"114","GO:BP","GO:0006575","cellular modified amino acid metabolic process",42,18,5.16719706677688e-08
"115","GO:BP","GO:0034486","vacuolar transmembrane transport",8,8,5.63424030739893e-08
"116","GO:BP","GO:0003333","amino acid transmembrane transport",47,19,6.01028273413533e-08
"117","GO:BP","GO:0019400","alditol metabolic process",19,12,8.23525412413525e-08
"118","GO:BP","GO:0000272","polysaccharide catabolic process",23,13,1.22527724852069e-07
"119","GO:BP","GO:0006497","protein lipidation",49,19,1.33166506949996e-07
"120","GO:BP","GO:0042158","lipoprotein biosynthetic process",49,19,1.33166506949996e-07
"121","GO:BP","GO:0042157","lipoprotein metabolic process",50,19,1.94529123801056e-07
"122","GO:BP","GO:0043648","dicarboxylic acid metabolic process",55,20,1.94529123801056e-07
"123","GO:BP","GO:0006089","lactate metabolic process",11,9,2.1046137744413e-07
"124","GO:BP","GO:0046434","organophosphate catabolic process",32,15,2.28219311756132e-07
"125","GO:BP","GO:0005984","disaccharide metabolic process",32,15,2.28219311756132e-07
"126","GO:BP","GO:0006749","glutathione metabolic process",21,12,3.73373653979487e-07
"127","GO:BP","GO:1901616","organic hydroxy compound catabolic process",21,12,3.73373653979487e-07
"128","GO:BP","GO:0030001","metal ion transport",109,29,3.73373653979487e-07
"129","GO:BP","GO:0019405","alditol catabolic process",9,8,4.17824360626427e-07
"130","GO:BP","GO:0032974","amino acid transmembrane export from vacuole",7,7,5.84201656001891e-07
"131","GO:BP","GO:0006144","purine nucleobase metabolic process",22,12,7.40141041900238e-07
"132","GO:BP","GO:0006633","fatty acid biosynthetic process",26,13,7.80028341382121e-07
"133","GO:BP","GO:0015980","energy derivation by oxidation of organic compounds",182,39,9.66806987764614e-07
"134","GO:BP","GO:0006099","tricarboxylic acid cycle",31,14,1.18880780207004e-06
"135","GO:BP","GO:0042180","cellular ketone metabolic process",51,18,1.63981781885502e-06
"136","GO:BP","GO:0006753","nucleoside phosphate metabolic process",201,41,1.83672476722985e-06
"137","GO:BP","GO:0042559","pteridine-containing compound biosynthetic process",13,9,2.08024104556695e-06
"138","GO:BP","GO:0000023","maltose metabolic process",13,9,2.08024104556695e-06
"139","GO:BP","GO:0097237","cellular response to toxic substance",37,15,2.25615984098207e-06
"140","GO:BP","GO:0009112","nucleobase metabolic process",42,16,2.40322488397101e-06
"141","GO:BP","GO:0072521","purine-containing compound metabolic process",160,35,2.60721879923827e-06
"142","GO:BP","GO:0009636","response to toxic substance",53,18,3.06253904348148e-06
"143","GO:BP","GO:0046503","glycerolipid catabolic process",17,10,3.64121366674532e-06
"144","GO:BP","GO:0006673","inositol phosphoceramide metabolic process",8,7,3.90426449838477e-06
"145","GO:BP","GO:0046174","polyol catabolic process",11,8,5.8232787009172e-06
"146","GO:BP","GO:0006536","glutamate metabolic process",18,10,7.40762306000653e-06
"147","GO:BP","GO:0006879","intracellular iron ion homeostasis",57,18,1.02239000825977e-05
"148","GO:BP","GO:0043039","tRNA aminoacylation",41,15,1.02806659526528e-05
"149","GO:BP","GO:0043038","amino acid activation",41,15,1.02806659526528e-05
"150","GO:BP","GO:0006767","water-soluble vitamin metabolic process",63,19,1.07807405575433e-05
"151","GO:BP","GO:0044036","cell wall macromolecule metabolic process",63,19,1.07807405575433e-05
"152","GO:BP","GO:0006766","vitamin metabolic process",63,19,1.07807405575433e-05
"153","GO:BP","GO:1990822","basic amino acid transmembrane transport",15,9,1.12066692818634e-05
"154","GO:BP","GO:0006040","amino sugar metabolic process",32,13,1.37145341829666e-05
"155","GO:BP","GO:0009396","folic acid-containing compound biosynthetic process",12,8,1.50119169499548e-05
"156","GO:BP","GO:0009395","phospholipid catabolic process",12,8,1.50119169499548e-05
"157","GO:BP","GO:0042398","cellular modified amino acid biosynthetic process",24,11,2.22042599325934e-05
"158","GO:BP","GO:0000041","transition metal ion transport",72,20,2.27056251154727e-05
"159","GO:BP","GO:0043173","nucleotide salvage",16,9,2.27704657798088e-05
"160","GO:BP","GO:0006057","mannoprotein biosynthetic process",20,10,2.38774015583903e-05
"161","GO:BP","GO:0006056","mannoprotein metabolic process",20,10,2.38774015583903e-05
"162","GO:BP","GO:0031506","cell wall glycoprotein biosynthetic process",20,10,2.38774015583903e-05
"163","GO:BP","GO:0000032","cell wall mannoprotein biosynthetic process",20,10,2.38774015583903e-05
"164","GO:BP","GO:0044272","sulfur compound biosynthetic process",79,21,2.64350275069155e-05
"165","GO:BP","GO:0006720","isoprenoid metabolic process",29,12,2.67716948498222e-05
"166","GO:BP","GO:1901264","carbohydrate derivative transport",50,16,3.09670653831339e-05
"167","GO:BP","GO:0009117","nucleotide metabolic process",193,37,3.09670653831339e-05
"168","GO:BP","GO:0009068","aspartate family amino acid catabolic process",13,8,3.33107472901803e-05
"169","GO:BP","GO:0072530","purine-containing compound transmembrane transport",13,8,3.33107472901803e-05
"170","GO:BP","GO:0000255","allantoin metabolic process",7,6,3.37156001439406e-05
"171","GO:BP","GO:0000256","allantoin catabolic process",7,6,3.37156001439406e-05
"172","GO:BP","GO:0030258","lipid modification",45,15,3.49280404639534e-05
"173","GO:BP","GO:1901071","glucosamine-containing compound metabolic process",30,12,3.92555264128599e-05
"174","GO:BP","GO:1990748","cellular detoxification",35,13,4.04455648944707e-05
"175","GO:BP","GO:0015802","basic amino acid transport",17,9,4.06159478669443e-05
"176","GO:BP","GO:0046487","glyoxylate metabolic process",10,7,4.10404932786202e-05
"177","GO:BP","GO:0045333","cellular respiration",129,28,4.28483014839221e-05
"178","GO:BP","GO:0036092","phosphatidylinositol-3-phosphate biosynthetic process",5,5,5.73632176723856e-05
"179","GO:BP","GO:1903100","1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate metabolic process",5,5,5.73632176723856e-05
"180","GO:BP","GO:0006059","hexitol metabolic process",5,5,5.73632176723856e-05
"181","GO:BP","GO:0019249","lactate biosynthetic process",5,5,5.73632176723856e-05
"182","GO:BP","GO:0016093","polyprenol metabolic process",14,8,6.63693148754555e-05
"183","GO:BP","GO:0019348","dolichol metabolic process",14,8,6.63693148754555e-05
"184","GO:BP","GO:0042558","pteridine-containing compound metabolic process",18,9,7.13808086232039e-05
"185","GO:BP","GO:0098869","cellular oxidant detoxification",32,12,8.15514798087339e-05
"186","GO:BP","GO:0009060","aerobic respiration",106,24,9.51274893634371e-05
"187","GO:BP","GO:0046185","aldehyde catabolic process",11,7,9.77975626409282e-05
"188","GO:BP","GO:0015677","copper ion import",11,7,9.77975626409282e-05
"189","GO:BP","GO:0006418","tRNA aminoacylation for protein translation",38,13,0.000107110202256242
"190","GO:BP","GO:0008655","pyrimidine-containing compound salvage",8,6,0.000111560407363589
"191","GO:BP","GO:0043650","dicarboxylic acid biosynthetic process",28,11,0.000111560407363589
"192","GO:BP","GO:0046475","glycerophospholipid catabolic process",8,6,0.000111560407363589
"193","GO:BP","GO:0006030","chitin metabolic process",28,11,0.000111560407363589
"194","GO:BP","GO:0006022","aminoglycan metabolic process",28,11,0.000111560407363589
"195","GO:BP","GO:0009062","fatty acid catabolic process",28,11,0.000111560407363589
"196","GO:BP","GO:0072523","purine-containing compound catabolic process",15,8,0.000122789217297467
"197","GO:BP","GO:0009110","vitamin biosynthetic process",56,16,0.000135147987757189
"198","GO:BP","GO:0042364","water-soluble vitamin biosynthetic process",56,16,0.000135147987757189
"199","GO:BP","GO:0006874","intracellular calcium ion homeostasis",24,10,0.000150918342447941
"200","GO:BP","GO:0097502","mannosylation",29,11,0.000161745410413518
"201","GO:BP","GO:0072593","reactive oxygen species metabolic process",20,9,0.000192729900465161
"202","GO:BP","GO:0006091","generation of precursor metabolites and energy",243,41,0.000202667495375988
"203","GO:BP","GO:0043094","cellular metabolic compound salvage",35,12,0.000215687576188711
"204","GO:BP","GO:0006816","calcium ion transport",16,8,0.000216081888939892
"205","GO:BP","GO:0015695","organic cation transport",16,8,0.000216081888939892
"206","GO:BP","GO:0046164","alcohol catabolic process",16,8,0.000216081888939892
"207","GO:BP","GO:0055074","calcium ion homeostasis",25,10,0.000223308523646751
"208","GO:BP","GO:0055088","lipid homeostasis",41,13,0.000248454432931132
"209","GO:BP","GO:0006048","UDP-N-acetylglucosamine biosynthetic process",6,5,0.000274184127396073
"210","GO:BP","GO:0019563","glycerol catabolic process",6,5,0.000274184127396073
"211","GO:BP","GO:0006102","isocitrate metabolic process",6,5,0.000274184127396073
"212","GO:BP","GO:0006488","dolichol-linked oligosaccharide biosynthetic process",9,6,0.000279069733864782
"213","GO:BP","GO:0006097","glyoxylate cycle",9,6,0.000279069733864782
"214","GO:BP","GO:0010035","response to inorganic substance",79,19,0.000296161596626803
"215","GO:BP","GO:1901136","carbohydrate derivative catabolic process",31,11,0.000313740166328432
"216","GO:BP","GO:0006744","ubiquinone biosynthetic process",17,8,0.000351863473129099
"217","GO:BP","GO:0006743","ubiquinone metabolic process",17,8,0.000351863473129099
"218","GO:BP","GO:1901663","quinone biosynthetic process",17,8,0.000351863473129099
"219","GO:BP","GO:1901661","quinone metabolic process",17,8,0.000351863473129099
"220","GO:BP","GO:0042181","ketone biosynthetic process",17,8,0.000351863473129099
"221","GO:BP","GO:0006760","folic acid-containing compound metabolic process",17,8,0.000351863473129099
"222","GO:BP","GO:1901617","organic hydroxy compound biosynthetic process",103,22,0.000495339870730711
"223","GO:BP","GO:0015855","pyrimidine nucleobase transport",4,4,0.000524246919278673
"224","GO:BP","GO:0032262","pyrimidine nucleotide salvage",4,4,0.000524246919278673
"225","GO:BP","GO:0010138","pyrimidine ribonucleotide salvage",4,4,0.000524246919278673
"226","GO:BP","GO:0006676","mannosyl diphosphorylinositol ceramide metabolic process",4,4,0.000524246919278673
"227","GO:BP","GO:0015888","thiamine transport",4,4,0.000524246919278673
"228","GO:BP","GO:0048015","phosphatidylinositol-mediated signaling",4,4,0.000524246919278673
"229","GO:BP","GO:0015803","branched-chain amino acid transport",4,4,0.000524246919278673
"230","GO:BP","GO:0044206","UMP salvage",4,4,0.000524246919278673
"231","GO:BP","GO:0015858","nucleoside transport",4,4,0.000524246919278673
"232","GO:BP","GO:0046839","phospholipid dephosphorylation",18,8,0.000558034631816463
"233","GO:BP","GO:0006213","pyrimidine nucleoside metabolic process",10,6,0.000591287309259402
"234","GO:BP","GO:0006637","acyl-CoA metabolic process",23,9,0.00063038156789565
"235","GO:BP","GO:0035383","thioester metabolic process",23,9,0.00063038156789565
"236","GO:BP","GO:0046349","amino sugar biosynthetic process",23,9,0.00063038156789565
"237","GO:BP","GO:0006071","glycerol metabolic process",14,7,0.000637501653937545
"238","GO:BP","GO:0009251","glucan catabolic process",14,7,0.000637501653937545
"239","GO:BP","GO:0098754","detoxification",45,13,0.000648583136874297
"240","GO:BP","GO:0006979","response to oxidative stress",136,26,0.00072897903829304
"241","GO:BP","GO:0009116","nucleoside metabolic process",34,11,0.000744045647003819
"242","GO:BP","GO:0009438","methylglyoxal metabolic process",7,5,0.000761423315872329
"243","GO:BP","GO:0006530","asparagine catabolic process",7,5,0.000761423315872329
"244","GO:BP","GO:0019243","methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione",7,5,0.000761423315872329
"245","GO:BP","GO:0006047","UDP-N-acetylglucosamine metabolic process",7,5,0.000761423315872329
"246","GO:BP","GO:0051596","methylglyoxal catabolic process",7,5,0.000761423315872329
"247","GO:BP","GO:0061727","methylglyoxal catabolic process to lactate",7,5,0.000761423315872329
"248","GO:BP","GO:1902600","proton transmembrane transport",107,22,0.0008129490071287
"249","GO:BP","GO:0006163","purine nucleotide metabolic process",145,27,0.000824684594058125
"250","GO:BP","GO:0006825","copper ion transport",19,8,0.000827401845033134
"251","GO:BP","GO:0046856","phosphatidylinositol dephosphorylation",15,7,0.00104534429485362
"252","GO:BP","GO:0009225","nucleotide-sugar metabolic process",15,7,0.00104534429485362
"253","GO:BP","GO:0006491","N-glycan processing",11,6,0.00109777634607256
"254","GO:BP","GO:0006537","glutamate biosynthetic process",11,6,0.00109777634607256
"255","GO:BP","GO:0051180","vitamin transport",11,6,0.00109777634607256
"256","GO:BP","GO:0090156","intracellular sphingolipid homeostasis",11,6,0.00109777634607256
"257","GO:BP","GO:0019693","ribose phosphate metabolic process",117,23,0.00112510378559825
"258","GO:BP","GO:0009058","biosynthetic process",2730,277,0.00117673421265886
"259","GO:BP","GO:0005976","polysaccharide metabolic process",81,18,0.00119312275312374
"260","GO:BP","GO:0046173","polyol biosynthetic process",20,8,0.00122663446962106
"261","GO:BP","GO:1901576","organic substance biosynthetic process",2716,275,0.00151195434088398
"262","GO:BP","GO:1901292","nucleoside phosphate catabolic process",16,7,0.00165531726590267
"263","GO:BP","GO:0006638","neutral lipid metabolic process",21,8,0.00181229700686484
"264","GO:BP","GO:0034599","cellular response to oxidative stress",121,23,0.00185293913467945
"265","GO:BP","GO:0006528","asparagine metabolic process",12,6,0.00194592342351851
"266","GO:BP","GO:0033875","ribonucleoside bisphosphate metabolic process",32,10,0.00194592342351851
"267","GO:BP","GO:0033865","nucleoside bisphosphate metabolic process",32,10,0.00194592342351851
"268","GO:BP","GO:0070588","calcium ion transmembrane transport",12,6,0.00194592342351851
"269","GO:BP","GO:0034032","purine nucleoside bisphosphate metabolic process",32,10,0.00194592342351851
"270","GO:BP","GO:0006826","iron ion transport",44,12,0.00198955965989502
"271","GO:BP","GO:0046348","amino sugar catabolic process",5,4,0.00203600802228181
"272","GO:BP","GO:0006032","chitin catabolic process",5,4,0.00203600802228181
"273","GO:BP","GO:0032958","inositol phosphate biosynthetic process",5,4,0.00203600802228181
"274","GO:BP","GO:1901072","glucosamine-containing compound catabolic process",5,4,0.00203600802228181
"275","GO:BP","GO:0006026","aminoglycan catabolic process",5,4,0.00203600802228181
"276","GO:BP","GO:0006086","acetyl-CoA biosynthetic process from pyruvate",5,4,0.00203600802228181
"277","GO:BP","GO:0006751","glutathione catabolic process",5,4,0.00203600802228181
"278","GO:BP","GO:0015807","L-amino acid transport",22,8,0.00249283544736672
"279","GO:BP","GO:1901657","glycosyl compound metabolic process",39,11,0.00252718971767645
"280","GO:BP","GO:0009259","ribonucleotide metabolic process",110,21,0.0030529237346057
"281","GO:BP","GO:0072337","modified amino acid transport",13,6,0.00319479759830129
"282","GO:BP","GO:0010511","regulation of phosphatidylinositol biosynthetic process",9,5,0.00341744361964725
"283","GO:BP","GO:0045117","azole transmembrane transport",9,5,0.00341744361964725
"284","GO:BP","GO:0009226","nucleotide-sugar biosynthetic process",9,5,0.00341744361964725
"285","GO:BP","GO:0072350","tricarboxylic acid metabolic process",9,5,0.00341744361964725
"286","GO:BP","GO:0015804","neutral amino acid transport",18,7,0.00361886914013022
"287","GO:BP","GO:0046100","hypoxanthine metabolic process",3,3,0.00465110530964894
"288","GO:BP","GO:0051793","medium-chain fatty acid catabolic process",3,3,0.00465110530964894
"289","GO:BP","GO:0051792","medium-chain fatty acid biosynthetic process",3,3,0.00465110530964894
"290","GO:BP","GO:0051791","medium-chain fatty acid metabolic process",3,3,0.00465110530964894
"291","GO:BP","GO:0061610","glycerol to glycerone phosphate metabolic process",3,3,0.00465110530964894
"292","GO:BP","GO:0006145","purine nucleobase catabolic process",3,3,0.00465110530964894
"293","GO:BP","GO:0046087","cytidine metabolic process",3,3,0.00465110530964894
"294","GO:BP","GO:0006868","glutamine transport",3,3,0.00465110530964894
"295","GO:BP","GO:0010038","response to metal ion",42,11,0.00465110530964894
"296","GO:BP","GO:0000959","mitochondrial RNA metabolic process",42,11,0.00465110530964894
"297","GO:BP","GO:1903088","5-amino-1-ribofuranosylimidazole-4-carboxamide transmembrane transport",3,3,0.00465110530964894
"298","GO:BP","GO:0006060","sorbitol metabolic process",3,3,0.00465110530964894
"299","GO:BP","GO:0019407","hexitol catabolic process",3,3,0.00465110530964894
"300","GO:BP","GO:0006062","sorbitol catabolic process",3,3,0.00465110530964894
"301","GO:BP","GO:0034488","basic amino acid transmembrane export from vacuole",3,3,0.00465110530964894
"302","GO:BP","GO:0034487","vacuolar amino acid transmembrane transport",3,3,0.00465110530964894
"303","GO:BP","GO:0006538","glutamate catabolic process",3,3,0.00465110530964894
"304","GO:BP","GO:0006688","glycosphingolipid biosynthetic process",3,3,0.00465110530964894
"305","GO:BP","GO:0015856","cytosine transport",3,3,0.00465110530964894
"306","GO:BP","GO:0046365","monosaccharide catabolic process",19,7,0.00494489187802922
"307","GO:BP","GO:0006038","cell wall chitin biosynthetic process",19,7,0.00494489187802922
"308","GO:BP","GO:1990481","mRNA pseudouridine synthesis",6,4,0.00500386338017473
"309","GO:BP","GO:0072527","pyrimidine-containing compound metabolic process",49,12,0.00500386338017473
"310","GO:BP","GO:0009102","biotin biosynthetic process",6,4,0.00500386338017473
"311","GO:BP","GO:0042744","hydrogen peroxide catabolic process",6,4,0.00500386338017473
"312","GO:BP","GO:0006805","xenobiotic metabolic process",6,4,0.00500386338017473
"313","GO:BP","GO:0006768","biotin metabolic process",6,4,0.00500386338017473
"314","GO:BP","GO:0046656","folic acid biosynthetic process",6,4,0.00500386338017473
"315","GO:BP","GO:0046459","short-chain fatty acid metabolic process",6,4,0.00500386338017473
"316","GO:BP","GO:0046461","neutral lipid catabolic process",10,5,0.00569236767340093
"317","GO:BP","GO:0042182","ketone catabolic process",10,5,0.00569236767340093
"318","GO:BP","GO:0006116","NADH oxidation",10,5,0.00569236767340093
"319","GO:BP","GO:0046890","regulation of lipid biosynthetic process",37,10,0.00596944162352311
"320","GO:BP","GO:0034755","iron ion transmembrane transport",31,9,0.00612246292395328
"321","GO:BP","GO:0072524","pyridine-containing compound metabolic process",57,13,0.00616867712999662
"322","GO:BP","GO:0006031","chitin biosynthetic process",20,7,0.00663736701188982
"323","GO:BP","GO:0006639","acylglycerol metabolic process",20,7,0.00663736701188982
"324","GO:BP","GO:1901073","glucosamine-containing compound biosynthetic process",20,7,0.00663736701188982
"325","GO:BP","GO:1902475","L-alpha-amino acid transmembrane transport",20,7,0.00663736701188982
"326","GO:BP","GO:0006023","aminoglycan biosynthetic process",20,7,0.00663736701188982
